Index	Desc	BelleId	CloseLevel	CloseMaxValue	AddAttrValue
1750	竹剑	17	68	385	87
1751	竹剑	17	69	390	88
1752	竹剑	17	70	395	89
1753	竹剑	17	71	400	90
1754	竹剑	17	72	405	91
1755	竹剑	17	73	410	92
1756	竹剑	17	74	415	93
1757	竹剑	17	75	420	94
1758	竹剑	17	76	425	95
1759	竹剑	17	77	430	96
1760	竹剑	17	78	435	97
1761	竹剑	17	79	440	98
1762	竹剑	17	80	445	99
1763	竹剑	17	81	450	100
1764	竹剑	17	82	455	101
1765	竹剑	17	83	460	102
1766	竹剑	17	84	465	103
1767	竹剑	17	85	470	104
1768	竹剑	17	86	475	105
1769	竹剑	17	87	480	106
1770	竹剑	17	88	485	107
1771	竹剑	17	89	490	108
1772	竹剑	17	90	495	109
1773	竹剑	17	91	500	110
1774	竹剑	17	92	505	111
1775	竹剑	17	93	510	112
1776	竹剑	17	94	515	113
1777	竹剑	17	95	520	114
1778	竹剑	17	96	525	115
1779	竹剑	17	97	530	116
1780	竹剑	17	98	535	117
1781	竹剑	17	99	540	118
1782	菊剑	18	1	50	20
1783	菊剑	18	2	55	21
1784	菊剑	18	3	60	22
1785	菊剑	18	4	65	23
1786	菊剑	18	5	70	24
1787	菊剑	18	6	75	25
1788	菊剑	18	7	80	26
1789	菊剑	18	8	85	27
1790	菊剑	18	9	90	28
1791	菊剑	18	10	95	29
1792	菊剑	18	11	100	30
1793	菊剑	18	12	105	31
1794	菊剑	18	13	110	32
1795	菊剑	18	14	115	33
1796	菊剑	18	15	120	34
1797	菊剑	18	16	125	35
1798	菊剑	18	17	130	36
1799	菊剑	18	18	135	37
1800	菊剑	18	19	140	38
1801	菊剑	18	20	145	39
1802	菊剑	18	21	150	40
1803	菊剑	18	22	155	41
1804	菊剑	18	23	160	42
1805	菊剑	18	24	165	43
1806	菊剑	18	25	170	44
1807	菊剑	18	26	175	45
1808	菊剑	18	27	180	46
1809	菊剑	18	28	185	47
1810	菊剑	18	29	190	48
1811	菊剑	18	30	195	49
1812	菊剑	18	31	200	50
1813	菊剑	18	32	205	51
1814	菊剑	18	33	210	52
1815	菊剑	18	34	215	53
1816	菊剑	18	35	220	54
1817	菊剑	18	36	225	55
1818	菊剑	18	37	230	56
1819	菊剑	18	38	235	57
1820	菊剑	18	39	240	58
1821	菊剑	18	40	245	59
1822	菊剑	18	41	250	60
1823	菊剑	18	42	255	61
1824	菊剑	18	43	260	62
1825	菊剑	18	44	265	63
1826	菊剑	18	45	270	64
1827	菊剑	18	46	275	65
1828	菊剑	18	47	280	66
1829	菊剑	18	48	285	67
1830	菊剑	18	49	290	68
1831	菊剑	18	50	295	69
1832	菊剑	18	51	300	70
1833	菊剑	18	52	305	71
1834	菊剑	18	53	310	72
1835	菊剑	18	54	315	73
1836	菊剑	18	55	320	74
1837	菊剑	18	56	325	75
1838	菊剑	18	57	330	76
1839	菊剑	18	58	335	77
1840	菊剑	18	59	340	78
1841	菊剑	18	60	345	79
1842	菊剑	18	61	350	80
1843	菊剑	18	62	355	81
1844	菊剑	18	63	360	82
1845	菊剑	18	64	365	83
1846	菊剑	18	65	370	84
1847	菊剑	18	66	375	85
1848	菊剑	18	67	380	86
1849	菊剑	18	68	385	87
1850	菊剑	18	69	390	88
1851	菊剑	18	70	395	89
1852	菊剑	18	71	400	90
1853	菊剑	18	72	405	91
1854	菊剑	18	73	410	92
1855	菊剑	18	74	415	93
1856	菊剑	18	75	420	94
1857	菊剑	18	76	425	95
1858	菊剑	18	77	430	96
1859	菊剑	18	78	435	97
1860	菊剑	18	79	440	98
1861	菊剑	18	80	445	99
1862	菊剑	18	81	450	100
1863	菊剑	18	82	455	101
1864	菊剑	18	83	460	102
1865	菊剑	18	84	465	103
1866	菊剑	18	85	470	104
1867	菊剑	18	86	475	105
1868	菊剑	18	87	480	106
1869	菊剑	18	88	485	107
1870	菊剑	18	89	490	108
1871	菊剑	18	90	495	109
1872	菊剑	18	91	500	110
1873	菊剑	18	92	505	111
1874	菊剑	18	93	510	112
1875	菊剑	18	94	515	113
1876	菊剑	18	95	520	114
1877	菊剑	18	96	525	115
1878	菊剑	18	97	530	116
1879	菊剑	18	98	535	117
1880	菊剑	18	99	540	118
