Id	Desc	Profession	Level	NeedSkillId	NextSkillId	PreSkillId	SkillLevel	NeedConsume	NeedCoin	NeedItemId	NeedItemCount
119044	幻影击2段44级	1	44	119044	119045	119043	44	0	0	-1	0
119045	幻影击2段45级	1	45	119045	119046	119044	45	0	0	-1	0
119046	幻影击2段46级	1	46	119046	119047	119045	46	0	0	-1	0
119047	幻影击2段47级	1	47	119047	119048	119046	47	0	0	-1	0
119048	幻影击2段48级	1	48	119048	119049	119047	48	0	0	-1	0
119049	幻影击2段49级	1	49	119049	119050	119048	49	0	0	-1	0
119050	幻影击2段50级	1	50	119050	119051	119049	50	0	0	-1	0
119051	幻影击2段51级	1	51	119051	119052	119050	51	0	0	-1	0
119052	幻影击2段52级	1	52	119052	119053	119051	52	0	0	-1	0
119053	幻影击2段53级	1	53	119053	119054	119052	53	0	0	-1	0
119054	幻影击2段54级	1	54	119054	119055	119053	54	0	0	-1	0
119055	幻影击2段55级	1	55	119055	119056	119054	55	0	0	-1	0
119056	幻影击2段56级	1	56	119056	119057	119055	56	0	0	-1	0
119057	幻影击2段57级	1	57	119057	119058	119056	57	0	0	-1	0
119058	幻影击2段58级	1	58	119058	119059	119057	58	0	0	-1	0
119059	幻影击2段59级	1	59	119059	119060	119058	59	0	0	-1	0
119060	幻影击2段60级	1	60	119060	119061	119059	60	0	0	-1	0
119061	幻影击2段61级	1	61	119061	119062	119060	61	0	0	-1	0
119062	幻影击2段62级	1	62	119062	119063	119061	62	0	0	-1	0
119063	幻影击2段63级	1	63	119063	119064	119062	63	0	0	-1	0
119064	幻影击2段64级	1	64	119064	119065	119063	64	0	0	-1	0
119065	幻影击2段65级	1	65	119065	119066	119064	65	0	0	-1	0
119066	幻影击2段66级	1	66	119066	119067	119065	66	0	0	-1	0
119067	幻影击2段67级	1	67	119067	119068	119066	67	0	0	-1	0
119068	幻影击2段68级	1	68	119068	119069	119067	68	0	0	-1	0
119069	幻影击2段69级	1	69	119069	119070	119068	69	0	0	-1	0
119070	幻影击2段70级	1	70	119070	119071	119069	70	0	0	-1	0
119071	幻影击2段71级	1	71	119071	119072	119070	71	0	0	-1	0
119072	幻影击2段72级	1	72	119072	119073	119071	72	0	0	-1	0
119073	幻影击2段73级	1	73	119073	119074	119072	73	0	0	-1	0
119074	幻影击2段74级	1	74	119074	119075	119073	74	0	0	-1	0
119075	幻影击2段75级	1	75	119075	119076	119074	75	0	0	-1	0
119076	幻影击2段76级	1	76	119076	119077	119075	76	0	0	-1	0
119077	幻影击2段77级	1	77	119077	119078	119076	77	0	0	-1	0
119078	幻影击2段78级	1	78	119078	119079	119077	78	0	0	-1	0
119079	幻影击2段79级	1	79	119079	119080	119078	79	0	0	-1	0
119080	幻影击2段80级	1	80	119080	119081	119079	80	0	0	-1	0
119081	幻影击2段81级	1	81	119081	119082	119080	81	0	0	-1	0
119082	幻影击2段82级	1	82	119082	119083	119081	82	0	0	-1	0
119083	幻影击2段83级	1	83	119083	119084	119082	83	0	0	-1	0
119084	幻影击2段84级	1	84	119084	119085	119083	84	0	0	-1	0
119085	幻影击2段85级	1	85	119085	119086	119084	85	0	0	-1	0
119086	幻影击2段86级	1	86	119086	119087	119085	86	0	0	-1	0
119087	幻影击2段87级	1	87	119087	119088	119086	87	0	0	-1	0
119088	幻影击2段88级	1	88	119088	119089	119087	88	0	0	-1	0
119089	幻影击2段89级	1	89	119089	119090	119088	89	0	0	-1	0
119090	幻影击2段90级	1	90	119090	119091	119089	90	0	0	-1	0
119091	幻影击2段91级	1	91	119091	119092	119090	91	0	0	-1	0
119092	幻影击2段92级	1	92	119092	119093	119091	92	0	0	-1	0
119093	幻影击2段93级	1	93	119093	119094	119092	93	0	0	-1	0
119094	幻影击2段94级	1	94	119094	119095	119093	94	0	0	-1	0
119095	幻影击2段95级	1	95	119095	119096	119094	95	0	0	-1	0
119096	幻影击2段96级	1	96	119096	119097	119095	96	0	0	-1	0
119097	幻影击2段97级	1	97	119097	119098	119096	97	0	0	-1	0
119098	幻影击2段98级	1	98	119098	119099	119097	98	0	0	-1	0
119099	幻影击2段99级	1	99	119099	119100	119098	99	0	0	-1	0
119100	幻影击2段100级	1	100	119100	-1	119099	100	0	0	-1	0
120001	双刀3阶变身1级	1	10	120001	120002	-1	1	0	10000	-1	0
120002	双刀3阶变身2级	1	20	120002	120003	120001	2	0	20000	-1	0
120003	双刀3阶变身3级	1	30	120003	120004	120002	3	0	30000	-1	0
120004	双刀3阶变身4级	1	40	120004	120005	120003	4	0	40000	-1	0
120005	双刀3阶变身5级	1	50	120005	120006	120004	5	0	50000	-1	0
120006	双刀3阶变身6级	1	60	120006	120007	120005	6	0	60000	-1	0
120007	双刀3阶变身7级	1	70	120007	120008	120006	7	0	70000	-1	0
120008	双刀3阶变身8级	1	80	120008	120009	120007	8	0	80000	-1	0
120009	双刀3阶变身9级	1	90	120009	120010	120008	9	0	90000	-1	0
120010	双刀3阶变身10级	1	100	120010	-1	120009	10	0	100000	-1	0
123001	双刀3变连续技1段1级	1	30	123001	123002	-1	1	0	0	100001	5
123002	双刀3变连续技1段2级	1	30	123002	123003	123001	2	0	0	100001	10
123003	双刀3变连续技1段3级	1	30	123003	123004	123002	3	0	0	100001	20
123004	双刀3变连续技1段4级	1	30	123004	123005	123003	4	0	0	100001	40
123005	双刀3变连续技1段5级	1	30	123005	123006	123004	5	0	0	100001	60
123006	双刀3变连续技1段6级	1	30	123006	123007	123005	6	0	0	100001	80
123007	双刀3变连续技1段7级	1	30	123007	123008	123006	7	0	0	100001	100
123008	双刀3变连续技1段8级	1	30	123008	123009	123007	8	0	0	100001	120
123009	双刀3变连续技1段9级	1	30	123009	123010	123008	9	0	0	100001	150
123010	双刀3变连续技1段10级	1	30	123010	-1	123009	10	0	0	100001	200
124001	双刀3变连续技2段1级	1	30	124001	124002	-1	1	0	0	100001	5
124002	双刀3变连续技2段2级	1	30	124002	124003	124001	2	0	0	100001	10
124003	双刀3变连续技2段3级	1	30	124003	124004	124002	3	0	0	100001	20
124004	双刀3变连续技2段4级	1	30	124004	124005	124003	4	0	0	100001	40
124005	双刀3变连续技2段5级	1	30	124005	124006	124004	5	0	0	100001	60
124006	双刀3变连续技2段6级	1	30	124006	124007	124005	6	0	0	100001	80
124007	双刀3变连续技2段7级	1	30	124007	124008	124006	7	0	0	100001	100
124008	双刀3变连续技2段8级	1	30	124008	124009	124007	8	0	0	100001	120
124009	双刀3变连续技2段9级	1	30	124009	124010	124008	9	0	0	100001	150
124010	双刀3变连续技2段10级	1	30	124010	-1	124009	10	0	0	100001	200
125001	双刀3变连续技3段1级	1	30	125001	125002	-1	1	0	0	100001	5
125002	双刀3变连续技3段2级	1	30	125002	125003	125001	2	0	0	100001	10
125003	双刀3变连续技3段3级	1	30	125003	125004	125002	3	0	0	100001	20
125004	双刀3变连续技3段4级	1	30	125004	125005	125003	4	0	0	100001	40
125005	双刀3变连续技3段5级	1	30	125005	125006	125004	5	0	0	100001	60
125006	双刀3变连续技3段6级	1	30	125006	125007	125005	6	0	0	100001	80
125007	双刀3变连续技3段7级	1	30	125007	125008	125006	7	0	0	100001	100
125008	双刀3变连续技3段8级	1	30	125008	125009	125007	8	0	0	100001	120
125009	双刀3变连续技3段9级	1	30	125009	125010	125008	9	0	0	100001	150
125010	双刀3变连续技3段10级	1	30	125010	-1	125009	10	0	0	100001	200
126001	双剑乱舞1级	1	11	126001	126002	-1	1	0	0	100001	5
126002	双剑乱舞2级	1	12	126002	126003	126001	2	0	0	100001	10
126003	双剑乱舞3级	1	13	126003	126004	126002	3	0	0	100001	20
126004	双剑乱舞4级	1	14	126004	126005	126003	4	0	0	100001	40
126005	双剑乱舞5级	1	15	126005	126006	126004	5	0	0	100001	60
126006	双剑乱舞6级	1	16	126006	126007	126005	6	0	0	100001	80
126007	双剑乱舞7级	1	17	126007	126008	126006	7	0	0	100001	100
126008	双剑乱舞8级	1	18	126008	126009	126007	8	0	0	100001	120
126009	双剑乱舞9级	1	19	126009	126010	126008	9	0	0	100001	150
126010	双剑乱舞10级	1	20	126010	-1	126009	10	0	0	100001	200
127001	龙卷风暴1级	1	11	127001	127002	-1	1	0	0	100001	5
127002	龙卷风暴2级	1	12	127002	127003	127001	2	0	0	100001	10
127003	龙卷风暴3级	1	13	127003	127004	127002	3	0	0	100001	20
127004	龙卷风暴4级	1	14	127004	127005	127003	4	0	0	100001	40
127005	龙卷风暴5级	1	15	127005	127006	127004	5	0	0	100001	60
127006	龙卷风暴6级	1	16	127006	127007	127005	6	0	0	100001	80
127007	龙卷风暴7级	1	17	127007	127008	127006	7	0	0	100001	100
127008	龙卷风暴8级	1	18	127008	127009	127007	8	0	0	100001	120
127009	龙卷风暴9级	1	19	127009	127010	127008	9	0	0	100001	150
127010	龙卷风暴10级	1	20	127010	-1	127009	10	0	0	100001	200
205001	连续斩1段1级	0	3	205001	205002	-1	1	0	100	-1	0
205002	连续斩1段2级	0	3	205002	205003	205001	2	0	200	-1	0
205003	连续斩1段3级	0	3	205003	205004	205002	3	0	300	-1	0
205004	连续斩1段4级	0	4	205004	205005	205003	4	0	400	-1	0
205005	连续斩1段5级	0	5	205005	205006	205004	5	0	500	-1	0
205006	连续斩1段6级	0	6	205006	205007	205005	6	0	650	-1	0
205007	连续斩1段7级	0	7	205007	205008	205006	7	0	800	-1	0
205008	连续斩1段8级	0	8	205008	205009	205007	8	0	1000	-1	0
205009	连续斩1段9级	0	9	205009	205010	205008	9	0	1200	-1	0
205010	连续斩1段10级	0	10	205010	205011	205009	10	0	1400	-1	0
205011	连续斩1段11级	0	11	205011	205012	205010	11	0	1700	-1	0
205012	连续斩1段12级	0	12	205012	205013	205011	12	0	1900	-1	0
205013	连续斩1段13级	0	13	205013	205014	205012	13	0	2100	-1	0
205014	连续斩1段14级	0	14	205014	205015	205013	14	0	2400	-1	0
205015	连续斩1段15级	0	15	205015	205016	205014	15	0	2700	-1	0
205016	连续斩1段16级	0	16	205016	205017	205015	16	0	3100	-1	0
205017	连续斩1段17级	0	17	205017	205018	205016	17	0	3500	-1	0
205018	连续斩1段18级	0	18	205018	205019	205017	18	0	3900	-1	0
205019	连续斩1段19级	0	19	205019	205020	205018	19	0	4300	-1	0
205020	连续斩1段20级	0	20	205020	205021	205019	20	0	4800	-1	0
205021	连续斩1段21级	0	21	205021	205022	205020	21	0	5300	-1	0
205022	连续斩1段22级	0	22	205022	205023	205021	22	0	5900	-1	0
205023	连续斩1段23级	0	23	205023	205024	205022	23	0	6500	-1	0
205024	连续斩1段24级	0	24	205024	205025	205023	24	0	7200	-1	0
205025	连续斩1段25级	0	25	205025	205026	205024	25	0	7900	-1	0
205026	连续斩1段26级	0	26	205026	205027	205025	26	0	8700	-1	0
205027	连续斩1段27级	0	27	205027	205028	205026	27	0	9500	-1	0
205028	连续斩1段28级	0	28	205028	205029	205027	28	0	10400	-1	0
205029	连续斩1段29级	0	29	205029	205030	205028	29	0	11300	-1	0
205030	连续斩1段30级	0	30	205030	205031	205029	30	0	12300	-1	0
205031	连续斩1段31级	0	31	205031	205032	205030	31	0	13300	-1	0
205032	连续斩1段32级	0	32	205032	205033	205031	32	0	14400	-1	0
205033	连续斩1段33级	0	33	205033	205034	205032	33	0	15600	-1	0
205034	连续斩1段34级	0	34	205034	205035	205033	34	0	16900	-1	0
205035	连续斩1段35级	0	35	205035	205036	205034	35	0	18200	-1	0
205036	连续斩1段36级	0	36	205036	205037	205035	36	0	19600	-1	0
205037	连续斩1段37级	0	37	205037	205038	205036	37	0	21000	-1	0
205038	连续斩1段38级	0	38	205038	205039	205037	38	0	22600	-1	0
205039	连续斩1段39级	0	39	205039	205040	205038	39	0	24200	-1	0
205040	连续斩1段40级	0	40	205040	205041	205039	40	0	25900	-1	0
205041	连续斩1段41级	0	41	205041	205042	205040	41	0	27600	-1	0
205042	连续斩1段42级	0	42	205042	205043	205041	42	0	29500	-1	0
205043	连续斩1段43级	0	43	205043	205044	205042	43	0	31400	-1	0
205044	连续斩1段44级	0	44	205044	205045	205043	44	0	33500	-1	0
205045	连续斩1段45级	0	45	205045	205046	205044	45	0	35600	-1	0
205046	连续斩1段46级	0	46	205046	205047	205045	46	0	37800	-1	0
205047	连续斩1段47级	0	47	205047	205048	205046	47	0	40100	-1	0
205048	连续斩1段48级	0	48	205048	205049	205047	48	0	42500	-1	0
205049	连续斩1段49级	0	49	205049	205050	205048	49	0	45000	-1	0
205050	连续斩1段50级	0	50	205050	205051	205049	50	0	47600	-1	0
205051	连续斩1段51级	0	51	205051	205052	205050	51	0	50300	-1	0
205052	连续斩1段52级	0	52	205052	205053	205051	52	0	53100	-1	0
205053	连续斩1段53级	0	53	205053	205054	205052	53	0	56000	-1	0
205054	连续斩1段54级	0	54	205054	205055	205053	54	0	59000	-1	0
205055	连续斩1段55级	0	55	205055	205056	205054	55	0	62100	-1	0
205056	连续斩1段56级	0	56	205056	205057	205055	56	0	65400	-1	0
205057	连续斩1段57级	0	57	205057	205058	205056	57	0	68700	-1	0
205058	连续斩1段58级	0	58	205058	205059	205057	58	0	72200	-1	0
205059	连续斩1段59级	0	59	205059	205060	205058	59	0	75800	-1	0
205060	连续斩1段60级	0	60	205060	205061	205059	60	0	79500	-1	0
205061	连续斩1段61级	0	61	205061	205062	205060	61	0	83300	-1	0
205062	连续斩1段62级	0	62	205062	205063	205061	62	0	87300	-1	0
205063	连续斩1段63级	0	63	205063	205064	205062	63	0	91400	-1	0
205064	连续斩1段64级	0	64	205064	205065	205063	64	0	95600	-1	0
205065	连续斩1段65级	0	65	205065	205066	205064	65	0	99900	-1	0
205066	连续斩1段66级	0	66	205066	205067	205065	66	0	104400	-1	0
205067	连续斩1段67级	0	67	205067	205068	205066	67	0	109000	-1	0
205068	连续斩1段68级	0	68	205068	205069	205067	68	0	113800	-1	0
205069	连续斩1段69级	0	69	205069	205070	205068	69	0	118700	-1	0
205070	连续斩1段70级	0	70	205070	205071	205069	70	0	123700	-1	0
205071	连续斩1段71级	0	71	205071	205072	205070	71	0	128900	-1	0
205072	连续斩1段72级	0	72	205072	205073	205071	72	0	134200	-1	0
205073	连续斩1段73级	0	73	205073	205074	205072	73	0	139600	-1	0
205074	连续斩1段74级	0	74	205074	205075	205073	74	0	145200	-1	0
205075	连续斩1段75级	0	75	205075	205076	205074	75	0	151000	-1	0
205076	连续斩1段76级	0	76	205076	205077	205075	76	0	156900	-1	0
205077	连续斩1段77级	0	77	205077	205078	205076	77	0	163000	-1	0
205078	连续斩1段78级	0	78	205078	205079	205077	78	0	169200	-1	0
205079	连续斩1段79级	0	79	205079	205080	205078	79	0	175600	-1	0
205080	连续斩1段80级	0	80	205080	205081	205079	80	0	182100	-1	0
205081	连续斩1段81级	0	81	205081	205082	205080	81	0	188800	-1	0
205082	连续斩1段82级	0	82	205082	205083	205081	82	0	195700	-1	0
205083	连续斩1段83级	0	83	205083	205084	205082	83	0	202700	-1	0
205084	连续斩1段84级	0	84	205084	205085	205083	84	0	210000	-1	0
205085	连续斩1段85级	0	85	205085	205086	205084	85	0	217300	-1	0
205086	连续斩1段86级	0	86	205086	205087	205085	86	0	224900	-1	0
205087	连续斩1段87级	0	87	205087	205088	205086	87	0	232600	-1	0
205088	连续斩1段88级	0	88	205088	205089	205087	88	0	240500	-1	0
205089	连续斩1段89级	0	89	205089	205090	205088	89	0	248600	-1	0
205090	连续斩1段90级	0	90	205090	205091	205089	90	0	256900	-1	0
205091	连续斩1段91级	0	91	205091	205092	205090	91	0	265300	-1	0
205092	连续斩1段92级	0	92	205092	205093	205091	92	0	274000	-1	0
205093	连续斩1段93级	0	93	205093	205094	205092	93	0	282800	-1	0
205094	连续斩1段94级	0	94	205094	205095	205093	94	0	291800	-1	0
205095	连续斩1段95级	0	95	205095	205096	205094	95	0	301000	-1	0
205096	连续斩1段96级	0	96	205096	205097	205095	96	0	310400	-1	0
205097	连续斩1段97级	0	97	205097	205098	205096	97	0	320000	-1	0
205098	连续斩1段98级	0	98	205098	205099	205097	98	0	329800	-1	0
205099	连续斩1段99级	0	99	205099	205100	205098	99	0	339800	-1	0
205100	连续斩1段100级	0	100	205100	-1	205099	100	0	350000	-1	0
206001	连续斩2段1级	0	3	206001	206002	-1	1	0	0	-1	0
206002	连续斩2段2级	0	3	206002	206003	206001	2	0	0	-1	0
206003	连续斩2段3级	0	3	206003	206004	206002	3	0	0	-1	0
206004	连续斩2段4级	0	4	206004	206005	206003	4	0	0	-1	0
206005	连续斩2段5级	0	5	206005	206006	206004	5	0	0	-1	0
206006	连续斩2段6级	0	6	206006	206007	206005	6	0	0	-1	0
206007	连续斩2段7级	0	7	206007	206008	206006	7	0	0	-1	0
206008	连续斩2段8级	0	8	206008	206009	206007	8	0	0	-1	0
206009	连续斩2段9级	0	9	206009	206010	206008	9	0	0	-1	0
206010	连续斩2段10级	0	10	206010	206011	206009	10	0	0	-1	0
206011	连续斩2段11级	0	11	206011	206012	206010	11	0	0	-1	0
206012	连续斩2段12级	0	12	206012	206013	206011	12	0	0	-1	0
206013	连续斩2段13级	0	13	206013	206014	206012	13	0	0	-1	0
206014	连续斩2段14级	0	14	206014	206015	206013	14	0	0	-1	0
206015	连续斩2段15级	0	15	206015	206016	206014	15	0	0	-1	0
206016	连续斩2段16级	0	16	206016	206017	206015	16	0	0	-1	0
206017	连续斩2段17级	0	17	206017	206018	206016	17	0	0	-1	0
206018	连续斩2段18级	0	18	206018	206019	206017	18	0	0	-1	0
206019	连续斩2段19级	0	19	206019	206020	206018	19	0	0	-1	0
206020	连续斩2段20级	0	20	206020	206021	206019	20	0	0	-1	0
206021	连续斩2段21级	0	21	206021	206022	206020	21	0	0	-1	0
206022	连续斩2段22级	0	22	206022	206023	206021	22	0	0	-1	0
206023	连续斩2段23级	0	23	206023	206024	206022	23	0	0	-1	0
206024	连续斩2段24级	0	24	206024	206025	206023	24	0	0	-1	0
206025	连续斩2段25级	0	25	206025	206026	206024	25	0	0	-1	0
206026	连续斩2段26级	0	26	206026	206027	206025	26	0	0	-1	0
206027	连续斩2段27级	0	27	206027	206028	206026	27	0	0	-1	0
206028	连续斩2段28级	0	28	206028	206029	206027	28	0	0	-1	0
206029	连续斩2段29级	0	29	206029	206030	206028	29	0	0	-1	0
206030	连续斩2段30级	0	30	206030	206031	206029	30	0	0	-1	0
206031	连续斩2段31级	0	31	206031	206032	206030	31	0	0	-1	0
206032	连续斩2段32级	0	32	206032	206033	206031	32	0	0	-1	0
206033	连续斩2段33级	0	33	206033	206034	206032	33	0	0	-1	0
206034	连续斩2段34级	0	34	206034	206035	206033	34	0	0	-1	0
206035	连续斩2段35级	0	35	206035	206036	206034	35	0	0	-1	0
206036	连续斩2段36级	0	36	206036	206037	206035	36	0	0	-1	0
206037	连续斩2段37级	0	37	206037	206038	206036	37	0	0	-1	0
206038	连续斩2段38级	0	38	206038	206039	206037	38	0	0	-1	0
206039	连续斩2段39级	0	39	206039	206040	206038	39	0	0	-1	0
206040	连续斩2段40级	0	40	206040	206041	206039	40	0	0	-1	0
206041	连续斩2段41级	0	41	206041	206042	206040	41	0	0	-1	0
206042	连续斩2段42级	0	42	206042	206043	206041	42	0	0	-1	0
206043	连续斩2段43级	0	43	206043	206044	206042	43	0	0	-1	0
206044	连续斩2段44级	0	44	206044	206045	206043	44	0	0	-1	0
206045	连续斩2段45级	0	45	206045	206046	206044	45	0	0	-1	0
206046	连续斩2段46级	0	46	206046	206047	206045	46	0	0	-1	0
206047	连续斩2段47级	0	47	206047	206048	206046	47	0	0	-1	0
206048	连续斩2段48级	0	48	206048	206049	206047	48	0	0	-1	0
206049	连续斩2段49级	0	49	206049	206050	206048	49	0	0	-1	0
206050	连续斩2段50级	0	50	206050	206051	206049	50	0	0	-1	0
206051	连续斩2段51级	0	51	206051	206052	206050	51	0	0	-1	0
206052	连续斩2段52级	0	52	206052	206053	206051	52	0	0	-1	0
206053	连续斩2段53级	0	53	206053	206054	206052	53	0	0	-1	0
206054	连续斩2段54级	0	54	206054	206055	206053	54	0	0	-1	0
206055	连续斩2段55级	0	55	206055	206056	206054	55	0	0	-1	0
206056	连续斩2段56级	0	56	206056	206057	206055	56	0	0	-1	0
206057	连续斩2段57级	0	57	206057	206058	206056	57	0	0	-1	0
206058	连续斩2段58级	0	58	206058	206059	206057	58	0	0	-1	0
206059	连续斩2段59级	0	59	206059	206060	206058	59	0	0	-1	0
206060	连续斩2段60级	0	60	206060	206061	206059	60	0	0	-1	0
206061	连续斩2段61级	0	61	206061	206062	206060	61	0	0	-1	0
206062	连续斩2段62级	0	62	206062	206063	206061	62	0	0	-1	0
206063	连续斩2段63级	0	63	206063	206064	206062	63	0	0	-1	0
206064	连续斩2段64级	0	64	206064	206065	206063	64	0	0	-1	0
206065	连续斩2段65级	0	65	206065	206066	206064	65	0	0	-1	0
206066	连续斩2段66级	0	66	206066	206067	206065	66	0	0	-1	0
206067	连续斩2段67级	0	67	206067	206068	206066	67	0	0	-1	0
206068	连续斩2段68级	0	68	206068	206069	206067	68	0	0	-1	0
206069	连续斩2段69级	0	69	206069	206070	206068	69	0	0	-1	0
206070	连续斩2段70级	0	70	206070	206071	206069	70	0	0	-1	0
206071	连续斩2段71级	0	71	206071	206072	206070	71	0	0	-1	0
206072	连续斩2段72级	0	72	206072	206073	206071	72	0	0	-1	0
206073	连续斩2段73级	0	73	206073	206074	206072	73	0	0	-1	0
206074	连续斩2段74级	0	74	206074	206075	206073	74	0	0	-1	0
206075	连续斩2段75级	0	75	206075	206076	206074	75	0	0	-1	0
206076	连续斩2段76级	0	76	206076	206077	206075	76	0	0	-1	0
206077	连续斩2段77级	0	77	206077	206078	206076	77	0	0	-1	0
206078	连续斩2段78级	0	78	206078	206079	206077	78	0	0	-1	0
206079	连续斩2段79级	0	79	206079	206080	206078	79	0	0	-1	0
206080	连续斩2段80级	0	80	206080	206081	206079	80	0	0	-1	0
206081	连续斩2段81级	0	81	206081	206082	206080	81	0	0	-1	0
206082	连续斩2段82级	0	82	206082	206083	206081	82	0	0	-1	0
206083	连续斩2段83级	0	83	206083	206084	206082	83	0	0	-1	0
206084	连续斩2段84级	0	84	206084	206085	206083	84	0	0	-1	0
206085	连续斩2段85级	0	85	206085	206086	206084	85	0	0	-1	0
206086	连续斩2段86级	0	86	206086	206087	206085	86	0	0	-1	0
206087	连续斩2段87级	0	87	206087	206088	206086	87	0	0	-1	0
206088	连续斩2段88级	0	88	206088	206089	206087	88	0	0	-1	0
206089	连续斩2段89级	0	89	206089	206090	206088	89	0	0	-1	0
206090	连续斩2段90级	0	90	206090	206091	206089	90	0	0	-1	0
206091	连续斩2段91级	0	91	206091	206092	206090	91	0	0	-1	0
206092	连续斩2段92级	0	92	206092	206093	206091	92	0	0	-1	0
206093	连续斩2段93级	0	93	206093	206094	206092	93	0	0	-1	0
206094	连续斩2段94级	0	94	206094	206095	206093	94	0	0	-1	0
206095	连续斩2段95级	0	95	206095	206096	206094	95	0	0	-1	0
206096	连续斩2段96级	0	96	206096	206097	206095	96	0	0	-1	0
206097	连续斩2段97级	0	97	206097	206098	206096	97	0	0	-1	0
206098	连续斩2段98级	0	98	206098	206099	206097	98	0	0	-1	0
206099	连续斩2段99级	0	99	206099	206100	206098	99	0	0	-1	0
206100	连续斩2段100级	0	100	206100	-1	206099	100	0	0	-1	0
207001	狂暴旋风1级	0	7	207001	207002	-1	1	0	100	-1	0
207002	狂暴旋风2级	0	7	207002	207003	207001	2	0	200	-1	0
207003	狂暴旋风3级	0	7	207003	207004	207002	3	0	300	-1	0
207004	狂暴旋风4级	0	7	207004	207005	207003	4	0	400	-1	0
207005	狂暴旋风5级	0	7	207005	207006	207004	5	0	500	-1	0
207006	狂暴旋风6级	0	7	207006	207007	207005	6	0	650	-1	0
207007	狂暴旋风7级	0	7	207007	207008	207006	7	0	800	-1	0
207008	狂暴旋风8级	0	8	207008	207009	207007	8	0	1000	-1	0
207009	狂暴旋风9级	0	9	207009	207010	207008	9	0	1200	-1	0
207010	狂暴旋风10级	0	10	207010	207011	207009	10	0	1400	-1	0
207011	狂暴旋风11级	0	11	207011	207012	207010	11	0	1700	-1	0
207012	狂暴旋风12级	0	12	207012	207013	207011	12	0	1900	-1	0
207013	狂暴旋风13级	0	13	207013	207014	207012	13	0	2100	-1	0
207014	狂暴旋风14级	0	14	207014	207015	207013	14	0	2400	-1	0
207015	狂暴旋风15级	0	15	207015	207016	207014	15	0	2700	-1	0
207016	狂暴旋风16级	0	16	207016	207017	207015	16	0	3100	-1	0
207017	狂暴旋风17级	0	17	207017	207018	207016	17	0	3500	-1	0
207018	狂暴旋风18级	0	18	207018	207019	207017	18	0	3900	-1	0
207019	狂暴旋风19级	0	19	207019	207020	207018	19	0	4300	-1	0
207020	狂暴旋风20级	0	20	207020	207021	207019	20	0	4800	-1	0
207021	狂暴旋风21级	0	21	207021	207022	207020	21	0	5300	-1	0
207022	狂暴旋风22级	0	22	207022	207023	207021	22	0	5900	-1	0
207023	狂暴旋风23级	0	23	207023	207024	207022	23	0	6500	-1	0
207024	狂暴旋风24级	0	24	207024	207025	207023	24	0	7200	-1	0
207025	狂暴旋风25级	0	25	207025	207026	207024	25	0	7900	-1	0
207026	狂暴旋风26级	0	26	207026	207027	207025	26	0	8700	-1	0
207027	狂暴旋风27级	0	27	207027	207028	207026	27	0	9500	-1	0
207028	狂暴旋风28级	0	28	207028	207029	207027	28	0	10400	-1	0
207029	狂暴旋风29级	0	29	207029	207030	207028	29	0	11300	-1	0
207030	狂暴旋风30级	0	30	207030	207031	207029	30	0	12300	-1	0
207031	狂暴旋风31级	0	31	207031	207032	207030	31	0	13300	-1	0
207032	狂暴旋风32级	0	32	207032	207033	207031	32	0	14400	-1	0
207033	狂暴旋风33级	0	33	207033	207034	207032	33	0	15600	-1	0
207034	狂暴旋风34级	0	34	207034	207035	207033	34	0	16900	-1	0
207035	狂暴旋风35级	0	35	207035	207036	207034	35	0	18200	-1	0
207036	狂暴旋风36级	0	36	207036	207037	207035	36	0	19600	-1	0
207037	狂暴旋风37级	0	37	207037	207038	207036	37	0	21000	-1	0
207038	狂暴旋风38级	0	38	207038	207039	207037	38	0	22600	-1	0
207039	狂暴旋风39级	0	39	207039	207040	207038	39	0	24200	-1	0
207040	狂暴旋风40级	0	40	207040	207041	207039	40	0	25900	-1	0
207041	狂暴旋风41级	0	41	207041	207042	207040	41	0	27600	-1	0
207042	狂暴旋风42级	0	42	207042	207043	207041	42	0	29500	-1	0
207043	狂暴旋风43级	0	43	207043	207044	207042	43	0	31400	-1	0
207044	狂暴旋风44级	0	44	207044	207045	207043	44	0	33500	-1	0
207045	狂暴旋风45级	0	45	207045	207046	207044	45	0	35600	-1	0
207046	狂暴旋风46级	0	46	207046	207047	207045	46	0	37800	-1	0
207047	狂暴旋风47级	0	47	207047	207048	207046	47	0	40100	-1	0
207048	狂暴旋风48级	0	48	207048	207049	207047	48	0	42500	-1	0
207049	狂暴旋风49级	0	49	207049	207050	207048	49	0	45000	-1	0
207050	狂暴旋风50级	0	50	207050	207051	207049	50	0	47600	-1	0
207051	狂暴旋风51级	0	51	207051	207052	207050	51	0	50300	-1	0
207052	狂暴旋风52级	0	52	207052	207053	207051	52	0	53100	-1	0
207053	狂暴旋风53级	0	53	207053	207054	207052	53	0	56000	-1	0
207054	狂暴旋风54级	0	54	207054	207055	207053	54	0	59000	-1	0
207055	狂暴旋风55级	0	55	207055	207056	207054	55	0	62100	-1	0
207056	狂暴旋风56级	0	56	207056	207057	207055	56	0	65400	-1	0
207057	狂暴旋风57级	0	57	207057	207058	207056	57	0	68700	-1	0
207058	狂暴旋风58级	0	58	207058	207059	207057	58	0	72200	-1	0
207059	狂暴旋风59级	0	59	207059	207060	207058	59	0	75800	-1	0
