ImpactID	Desc	Name	IsForever	MaxOverlayCount	MaxBuffCount	IsNeedNoticeClient	BuffIcon	BuffType	LogicID	DelayTime	EffectId	PlayTime	IsRemoveEffectFadeOut	FadeOutRule	MutexcollectionId	Mutexpriority	ParamValue_01	ParamValue_02	ParamValue_03	ParamValue_04	ParamValue_05	ParamValue_06	ParamValue_07	ParamValue_08	ParamValue_09	ParamValue_10	ParamValue_11	ParamValue_12	ParamValue_13	ParamValue_14	ParamValue_15	IsEffectToObj	StartMotionID	IsFellowTallent
1143020	类型伤害单次	幻影击2段20级	0	-1	-1	0	-1	0	0	500	-1	-1	0	2	-1	-1	4348	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
1143021	类型伤害单次	幻影击2段21级	0	-1	-1	0	-1	0	0	500	-1	-1	0	2	-1	-1	4388	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
1143022	类型伤害单次	幻影击2段22级	0	-1	-1	0	-1	0	0	500	-1	-1	0	2	-1	-1	4427	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
1143023	类型伤害单次	幻影击2段23级	0	-1	-1	0	-1	0	0	500	-1	-1	0	2	-1	-1	4467	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
1143024	类型伤害单次	幻影击2段24级	0	-1	-1	0	-1	0	0	500	-1	-1	0	2	-1	-1	4506	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
1143025	类型伤害单次	幻影击2段25级	0	-1	-1	0	-1	0	0	500	-1	-1	0	2	-1	-1	4545	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
1143026	类型伤害单次	幻影击2段26级	0	-1	-1	0	-1	0	0	500	-1	-1	0	2	-1	-1	4585	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
1143027	类型伤害单次	幻影击2段27级	0	-1	-1	0	-1	0	0	500	-1	-1	0	2	-1	-1	4624	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
1143028	类型伤害单次	幻影击2段28级	0	-1	-1	0	-1	0	0	500	-1	-1	0	2	-1	-1	4664	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
1143029	类型伤害单次	幻影击2段29级	0	-1	-1	0	-1	0	0	500	-1	-1	0	2	-1	-1	4703	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
1143030	类型伤害单次	幻影击2段30级	0	-1	-1	0	-1	0	0	500	-1	-1	0	2	-1	-1	4742	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
1143031	类型伤害单次	幻影击2段31级	0	-1	-1	0	-1	0	0	500	-1	-1	0	2	-1	-1	4782	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
1143032	类型伤害单次	幻影击2段32级	0	-1	-1	0	-1	0	0	500	-1	-1	0	2	-1	-1	4821	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
1143033	类型伤害单次	幻影击2段33级	0	-1	-1	0	-1	0	0	500	-1	-1	0	2	-1	-1	4861	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
1143034	类型伤害单次	幻影击2段34级	0	-1	-1	0	-1	0	0	500	-1	-1	0	2	-1	-1	4900	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
1143035	类型伤害单次	幻影击2段35级	0	-1	-1	0	-1	0	0	500	-1	-1	0	2	-1	-1	4939	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
1143036	类型伤害单次	幻影击2段36级	0	-1	-1	0	-1	0	0	500	-1	-1	0	2	-1	-1	4979	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
1143037	类型伤害单次	幻影击2段37级	0	-1	-1	0	-1	0	0	500	-1	-1	0	2	-1	-1	5018	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
1143038	类型伤害单次	幻影击2段38级	0	-1	-1	0	-1	0	0	500	-1	-1	0	2	-1	-1	5058	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
1143039	类型伤害单次	幻影击2段39级	0	-1	-1	0	-1	0	0	500	-1	-1	0	2	-1	-1	5097	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
1143040	类型伤害单次	幻影击2段40级	0	-1	-1	0	-1	0	0	500	-1	-1	0	2	-1	-1	5136	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
1143041	类型伤害单次	幻影击2段41级	0	-1	-1	0	-1	0	0	500	-1	-1	0	2	-1	-1	5176	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
1143042	类型伤害单次	幻影击2段42级	0	-1	-1	0	-1	0	0	500	-1	-1	0	2	-1	-1	5215	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
1143043	类型伤害单次	幻影击2段43级	0	-1	-1	0	-1	0	0	500	-1	-1	0	2	-1	-1	5255	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
1143044	类型伤害单次	幻影击2段44级	0	-1	-1	0	-1	0	0	500	-1	-1	0	2	-1	-1	5294	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
1143045	类型伤害单次	幻影击2段45级	0	-1	-1	0	-1	0	0	500	-1	-1	0	2	-1	-1	5333	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
1143046	类型伤害单次	幻影击2段46级	0	-1	-1	0	-1	0	0	500	-1	-1	0	2	-1	-1	5373	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
1143047	类型伤害单次	幻影击2段47级	0	-1	-1	0	-1	0	0	500	-1	-1	0	2	-1	-1	5412	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
1143048	类型伤害单次	幻影击2段48级	0	-1	-1	0	-1	0	0	500	-1	-1	0	2	-1	-1	5452	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
1143049	类型伤害单次	幻影击2段49级	0	-1	-1	0	-1	0	0	500	-1	-1	0	2	-1	-1	5491	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
1143050	类型伤害单次	幻影击2段50级	0	-1	-1	0	-1	0	0	500	-1	-1	0	2	-1	-1	5530	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
1143051	类型伤害单次	幻影击2段51级	0	-1	-1	0	-1	0	0	500	-1	-1	0	2	-1	-1	5570	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
1143052	类型伤害单次	幻影击2段52级	0	-1	-1	0	-1	0	0	500	-1	-1	0	2	-1	-1	5609	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
1143053	类型伤害单次	幻影击2段53级	0	-1	-1	0	-1	0	0	500	-1	-1	0	2	-1	-1	5648	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
1143054	类型伤害单次	幻影击2段54级	0	-1	-1	0	-1	0	0	500	-1	-1	0	2	-1	-1	5688	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
1143055	类型伤害单次	幻影击2段55级	0	-1	-1	0	-1	0	0	500	-1	-1	0	2	-1	-1	5727	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
1143056	类型伤害单次	幻影击2段56级	0	-1	-1	0	-1	0	0	500	-1	-1	0	2	-1	-1	5767	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
1143057	类型伤害单次	幻影击2段57级	0	-1	-1	0	-1	0	0	500	-1	-1	0	2	-1	-1	5806	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
1143058	类型伤害单次	幻影击2段58级	0	-1	-1	0	-1	0	0	500	-1	-1	0	2	-1	-1	5845	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
1143059	类型伤害单次	幻影击2段59级	0	-1	-1	0	-1	0	0	500	-1	-1	0	2	-1	-1	5885	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
1143060	类型伤害单次	幻影击2段60级	0	-1	-1	0	-1	0	0	500	-1	-1	0	2	-1	-1	5924	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
1143061	类型伤害单次	幻影击2段61级	0	-1	-1	0	-1	0	0	500	-1	-1	0	2	-1	-1	5964	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
1143062	类型伤害单次	幻影击2段62级	0	-1	-1	0	-1	0	0	500	-1	-1	0	2	-1	-1	6003	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
1143063	类型伤害单次	幻影击2段63级	0	-1	-1	0	-1	0	0	500	-1	-1	0	2	-1	-1	6042	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
1143064	类型伤害单次	幻影击2段64级	0	-1	-1	0	-1	0	0	500	-1	-1	0	2	-1	-1	6082	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
1143065	类型伤害单次	幻影击2段65级	0	-1	-1	0	-1	0	0	500	-1	-1	0	2	-1	-1	6121	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
1143066	类型伤害单次	幻影击2段66级	0	-1	-1	0	-1	0	0	500	-1	-1	0	2	-1	-1	6161	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
1143067	类型伤害单次	幻影击2段67级	0	-1	-1	0	-1	0	0	500	-1	-1	0	2	-1	-1	6200	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
1143068	类型伤害单次	幻影击2段68级	0	-1	-1	0	-1	0	0	500	-1	-1	0	2	-1	-1	6239	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
1143069	类型伤害单次	幻影击2段69级	0	-1	-1	0	-1	0	0	500	-1	-1	0	2	-1	-1	6279	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
1143070	类型伤害单次	幻影击2段70级	0	-1	-1	0	-1	0	0	500	-1	-1	0	2	-1	-1	6318	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
1143071	类型伤害单次	幻影击2段71级	0	-1	-1	0	-1	0	0	500	-1	-1	0	2	-1	-1	6358	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
1143072	类型伤害单次	幻影击2段72级	0	-1	-1	0	-1	0	0	500	-1	-1	0	2	-1	-1	6397	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
1143073	类型伤害单次	幻影击2段73级	0	-1	-1	0	-1	0	0	500	-1	-1	0	2	-1	-1	6436	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
1143074	类型伤害单次	幻影击2段74级	0	-1	-1	0	-1	0	0	500	-1	-1	0	2	-1	-1	6476	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
1143075	类型伤害单次	幻影击2段75级	0	-1	-1	0	-1	0	0	500	-1	-1	0	2	-1	-1	6515	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
1143076	类型伤害单次	幻影击2段76级	0	-1	-1	0	-1	0	0	500	-1	-1	0	2	-1	-1	6555	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
1143077	类型伤害单次	幻影击2段77级	0	-1	-1	0	-1	0	0	500	-1	-1	0	2	-1	-1	6594	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
1143078	类型伤害单次	幻影击2段78级	0	-1	-1	0	-1	0	0	500	-1	-1	0	2	-1	-1	6633	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
1143079	类型伤害单次	幻影击2段79级	0	-1	-1	0	-1	0	0	500	-1	-1	0	2	-1	-1	6673	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
1143080	类型伤害单次	幻影击2段80级	0	-1	-1	0	-1	0	0	500	-1	-1	0	2	-1	-1	6712	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
1143081	类型伤害单次	幻影击2段81级	0	-1	-1	0	-1	0	0	500	-1	-1	0	2	-1	-1	6752	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
1143082	类型伤害单次	幻影击2段82级	0	-1	-1	0	-1	0	0	500	-1	-1	0	2	-1	-1	6791	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
1143083	类型伤害单次	幻影击2段83级	0	-1	-1	0	-1	0	0	500	-1	-1	0	2	-1	-1	6830	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
1143084	类型伤害单次	幻影击2段84级	0	-1	-1	0	-1	0	0	500	-1	-1	0	2	-1	-1	6870	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
1143085	类型伤害单次	幻影击2段85级	0	-1	-1	0	-1	0	0	500	-1	-1	0	2	-1	-1	6909	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
1143086	类型伤害单次	幻影击2段86级	0	-1	-1	0	-1	0	0	500	-1	-1	0	2	-1	-1	6948	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
1143087	类型伤害单次	幻影击2段87级	0	-1	-1	0	-1	0	0	500	-1	-1	0	2	-1	-1	6988	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
1143088	类型伤害单次	幻影击2段88级	0	-1	-1	0	-1	0	0	500	-1	-1	0	2	-1	-1	7027	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
1143089	类型伤害单次	幻影击2段89级	0	-1	-1	0	-1	0	0	500	-1	-1	0	2	-1	-1	7067	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
1143090	类型伤害单次	幻影击2段90级	0	-1	-1	0	-1	0	0	500	-1	-1	0	2	-1	-1	7106	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
1143091	类型伤害单次	幻影击2段91级	0	-1	-1	0	-1	0	0	500	-1	-1	0	2	-1	-1	7145	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
1143092	类型伤害单次	幻影击2段92级	0	-1	-1	0	-1	0	0	500	-1	-1	0	2	-1	-1	7185	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
1143093	类型伤害单次	幻影击2段93级	0	-1	-1	0	-1	0	0	500	-1	-1	0	2	-1	-1	7224	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
1143094	类型伤害单次	幻影击2段94级	0	-1	-1	0	-1	0	0	500	-1	-1	0	2	-1	-1	7264	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
1143095	类型伤害单次	幻影击2段95级	0	-1	-1	0	-1	0	0	500	-1	-1	0	2	-1	-1	7303	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
1143096	类型伤害单次	幻影击2段96级	0	-1	-1	0	-1	0	0	500	-1	-1	0	2	-1	-1	7342	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
1143097	类型伤害单次	幻影击2段97级	0	-1	-1	0	-1	0	0	500	-1	-1	0	2	-1	-1	7382	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
1143098	类型伤害单次	幻影击2段98级	0	-1	-1	0	-1	0	0	500	-1	-1	0	2	-1	-1	7421	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
1143099	类型伤害单次	幻影击2段99级	0	-1	-1	0	-1	0	0	500	-1	-1	0	2	-1	-1	7461	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
1143100	类型伤害单次	幻影击2段100级	0	-1	-1	0	-1	0	0	500	-1	-1	0	2	-1	-1	7500	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
1144001	眩晕效果	幻影击2段1级	0	-1	-1	1	-1	0	8	500	122	1	1	-1	100	1	3000	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	127	252	0
1144002	眩晕效果	幻影击2段2级	0	-1	-1	1	-1	0	8	500	122	1	1	-1	100	2	3000	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	127	252	0
1144003	眩晕效果	幻影击2段3级	0	-1	-1	1	-1	0	8	500	122	1	1	-1	100	3	3000	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	127	252	0
1144004	眩晕效果	幻影击2段4级	0	-1	-1	1	-1	0	8	500	122	1	1	-1	100	4	3000	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	127	252	0
1144005	眩晕效果	幻影击2段5级	0	-1	-1	1	-1	0	8	500	122	1	1	-1	100	5	3000	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	127	252	0
1144006	眩晕效果	幻影击2段6级	0	-1	-1	1	-1	0	8	500	122	1	1	-1	100	6	3000	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	127	252	0
1144007	眩晕效果	幻影击2段7级	0	-1	-1	1	-1	0	8	500	122	1	1	-1	100	7	3000	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	127	252	0
1144008	眩晕效果	幻影击2段8级	0	-1	-1	1	-1	0	8	500	122	1	1	-1	100	8	3000	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	127	252	0
1144009	眩晕效果	幻影击2段9级	0	-1	-1	1	-1	0	8	500	122	1	1	-1	100	9	3000	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	127	252	0
1144010	眩晕效果	幻影击2段10级	0	-1	-1	1	-1	0	8	500	122	1	1	-1	100	10	3000	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	127	252	0
1144011	眩晕效果	幻影击2段11级	0	-1	-1	1	-1	0	8	500	122	1	1	-1	100	11	3000	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	127	252	0
1144012	眩晕效果	幻影击2段12级	0	-1	-1	1	-1	0	8	500	122	1	1	-1	100	12	3000	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	127	252	0
1144013	眩晕效果	幻影击2段13级	0	-1	-1	1	-1	0	8	500	122	1	1	-1	100	13	3000	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	127	252	0
1144014	眩晕效果	幻影击2段14级	0	-1	-1	1	-1	0	8	500	122	1	1	-1	100	14	3000	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	127	252	0
1144015	眩晕效果	幻影击2段15级	0	-1	-1	1	-1	0	8	500	122	1	1	-1	100	15	3000	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	127	252	0
1144016	眩晕效果	幻影击2段16级	0	-1	-1	1	-1	0	8	500	122	1	1	-1	100	16	3000	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	127	252	0
1144017	眩晕效果	幻影击2段17级	0	-1	-1	1	-1	0	8	500	122	1	1	-1	100	17	3000	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	127	252	0
1144018	眩晕效果	幻影击2段18级	0	-1	-1	1	-1	0	8	500	122	1	1	-1	100	18	3000	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	127	252	0
1144019	眩晕效果	幻影击2段19级	0	-1	-1	1	-1	0	8	500	122	1	1	-1	100	19	3000	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	127	252	0
1144020	眩晕效果	幻影击2段20级	0	-1	-1	1	-1	0	8	500	122	1	1	-1	100	20	3000	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	127	252	0
1144021	眩晕效果	幻影击2段21级	0	-1	-1	1	-1	0	8	500	122	1	1	-1	100	21	3000	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	127	252	0
1144022	眩晕效果	幻影击2段22级	0	-1	-1	1	-1	0	8	500	122	1	1	-1	100	22	3000	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	127	252	0
1144023	眩晕效果	幻影击2段23级	0	-1	-1	1	-1	0	8	500	122	1	1	-1	100	23	3000	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	127	252	0
1144024	眩晕效果	幻影击2段24级	0	-1	-1	1	-1	0	8	500	122	1	1	-1	100	24	3000	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	127	252	0
1144025	眩晕效果	幻影击2段25级	0	-1	-1	1	-1	0	8	500	122	1	1	-1	100	25	3000	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	127	252	0
1144026	眩晕效果	幻影击2段26级	0	-1	-1	1	-1	0	8	500	122	1	1	-1	100	26	3000	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	127	252	0
1144027	眩晕效果	幻影击2段27级	0	-1	-1	1	-1	0	8	500	122	1	1	-1	100	27	3000	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	127	252	0
1144028	眩晕效果	幻影击2段28级	0	-1	-1	1	-1	0	8	500	122	1	1	-1	100	28	3000	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	127	252	0
1144029	眩晕效果	幻影击2段29级	0	-1	-1	1	-1	0	8	500	122	1	1	-1	100	29	3000	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	127	252	0
1144030	眩晕效果	幻影击2段30级	0	-1	-1	1	-1	0	8	500	122	1	1	-1	100	30	3000	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	127	252	0
1144031	眩晕效果	幻影击2段31级	0	-1	-1	1	-1	0	8	500	122	1	1	-1	100	31	3000	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	127	252	0
1144032	眩晕效果	幻影击2段32级	0	-1	-1	1	-1	0	8	500	122	1	1	-1	100	32	3000	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	127	252	0
1144033	眩晕效果	幻影击2段33级	0	-1	-1	1	-1	0	8	500	122	1	1	-1	100	33	3000	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	127	252	0
1144034	眩晕效果	幻影击2段34级	0	-1	-1	1	-1	0	8	500	122	1	1	-1	100	34	3000	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	127	252	0
1144035	眩晕效果	幻影击2段35级	0	-1	-1	1	-1	0	8	500	122	1	1	-1	100	35	3000	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	127	252	0
1144036	眩晕效果	幻影击2段36级	0	-1	-1	1	-1	0	8	500	122	1	1	-1	100	36	3000	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	127	252	0
1144037	眩晕效果	幻影击2段37级	0	-1	-1	1	-1	0	8	500	122	1	1	-1	100	37	3000	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	127	252	0
1144038	眩晕效果	幻影击2段38级	0	-1	-1	1	-1	0	8	500	122	1	1	-1	100	38	3000	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	127	252	0
1144039	眩晕效果	幻影击2段39级	0	-1	-1	1	-1	0	8	500	122	1	1	-1	100	39	3000	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	127	252	0
1144040	眩晕效果	幻影击2段40级	0	-1	-1	1	-1	0	8	500	122	1	1	-1	100	40	3000	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	127	252	0
1144041	眩晕效果	幻影击2段41级	0	-1	-1	1	-1	0	8	500	122	1	1	-1	100	41	3000	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	127	252	0
1144042	眩晕效果	幻影击2段42级	0	-1	-1	1	-1	0	8	500	122	1	1	-1	100	42	3000	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	127	252	0
1144043	眩晕效果	幻影击2段43级	0	-1	-1	1	-1	0	8	500	122	1	1	-1	100	43	3000	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	127	252	0
1144044	眩晕效果	幻影击2段44级	0	-1	-1	1	-1	0	8	500	122	1	1	-1	100	44	3000	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	127	252	0
1144045	眩晕效果	幻影击2段45级	0	-1	-1	1	-1	0	8	500	122	1	1	-1	100	45	3000	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	127	252	0
1144046	眩晕效果	幻影击2段46级	0	-1	-1	1	-1	0	8	500	122	1	1	-1	100	46	3000	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	127	252	0
1144047	眩晕效果	幻影击2段47级	0	-1	-1	1	-1	0	8	500	122	1	1	-1	100	47	3000	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	127	252	0
1144048	眩晕效果	幻影击2段48级	0	-1	-1	1	-1	0	8	500	122	1	1	-1	100	48	3000	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	127	252	0
1144049	眩晕效果	幻影击2段49级	0	-1	-1	1	-1	0	8	500	122	1	1	-1	100	49	3000	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	127	252	0
1144050	眩晕效果	幻影击2段50级	0	-1	-1	1	-1	0	8	500	122	1	1	-1	100	50	3000	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	127	252	0
1144051	眩晕效果	幻影击2段51级	0	-1	-1	1	-1	0	8	500	122	1	1	-1	100	51	3000	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	127	252	0
1144052	眩晕效果	幻影击2段52级	0	-1	-1	1	-1	0	8	500	122	1	1	-1	100	52	3000	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	127	252	0
1144053	眩晕效果	幻影击2段53级	0	-1	-1	1	-1	0	8	500	122	1	1	-1	100	53	3000	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	127	252	0
1144054	眩晕效果	幻影击2段54级	0	-1	-1	1	-1	0	8	500	122	1	1	-1	100	54	3000	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	127	252	0
1144055	眩晕效果	幻影击2段55级	0	-1	-1	1	-1	0	8	500	122	1	1	-1	100	55	3000	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	127	252	0
1144056	眩晕效果	幻影击2段56级	0	-1	-1	1	-1	0	8	500	122	1	1	-1	100	56	3000	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	127	252	0
1144057	眩晕效果	幻影击2段57级	0	-1	-1	1	-1	0	8	500	122	1	1	-1	100	57	3000	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	127	252	0
