Id	Desc	Name	Icon	Tips	ClassID	SubClassID	ThirdClassID	Quality	MinLevelRequire	MaxLevelRequire	CanUse	BindType	CanSell	SellPrice	SellMoneyType	MaxStackSize	ProfessionRequire	SortId	CompoundType	CompondLevel	MaxStorageCount	HyperLinkColor	SoundID	ExistTime	DropIcon	DropScaling	DropEffectId	CanThrow	Exp	IsCanConsign	IsCanCangKu	IsCanQianKunDai	IsCanBatchUse	IsNeedAddRemind
40304	职业紫魔导士下衣(40)	魔导士·匿踪腿甲	Common40kuzi	机械研究所研发的特殊武装，本意是让穿戴者能够隐形，但是遭到了双剑士们的一致反对，最后搁置了该计划	1	4	1	4	40	200	0	2	1	630	0	1	3	2004	-1	-1	999	4	-1	-1	DiaoLuo_KuZi	0.005	-1	0	17	0	1	0	1	0
40305	职业紫魔导士下衣(50)	魔导士·冰魔腿甲	Commonkuzi50	暗藏着冰魔的寒冰之力，但是不能当成空调使用	1	4	1	4	50	200	0	2	1	705	0	1	3	2004	-1	-1	999	4	-1	-1	DiaoLuo_KuZi	0.005	-1	0	17	0	1	0	1	0
40306	职业紫魔导士下衣(60)	魔导士套·火神腿甲	Commonkuzi60	凡人们，来体验火焰之神的怒火吧！	1	4	1	4	60	200	0	2	1	770	0	1	3	2004	-1	-1	999	4	-1	-1	DiaoLuo_KuZi	0.005	-1	0	17	0	1	0	1	0
40307	职业紫魔导士下衣(70)	魔导士套·信念腿甲	Commonkuzi70	当一个魔导士没有了对魔法的信念，那和兽人有什么区别？	1	4	1	4	70	200	0	2	1	835	0	1	3	2004	-1	-1	999	4	-1	-1	DiaoLuo_KuZi	0.005	-1	0	17	0	1	0	1	0
40308	职业紫魔导士下衣(80)	魔导士套·灵晶腿甲	Commonkuzi80	魔法研究院用珍贵的魔晶编织成的装备，虽然有强大的魔法力量但是激活这些魔法力量的方法却失传了	1	4	1	4	80	200	0	2	1	890	0	1	3	2004	-1	-1	999	4	-1	-1	DiaoLuo_KuZi	0.005	-1	0	17	0	1	0	1	0
40309	职业紫魔导士下衣(90)	魔导士套·炼魔腿甲	Commonkuzi90	魔法研究院出品的高级装备，每一处细节都蕴含了强大的魔法能量	1	4	1	4	90	200	0	2	1	945	0	1	3	2004	-1	-1	999	4	-1	-1	DiaoLuo_KuZi	0.005	-1	0	17	0	1	0	1	0
40310	职业紫魔导士下衣(100)	魔导士套·贤士腿甲	Commonkuzi100	在贤者之塔修炼得到了一定成果的修士才能够获得的进阶装备	1	4	1	4	100	200	0	2	1	1000	0	1	3	2004	-1	-1	999	4	-1	-1	DiaoLuo_KuZi	0.005	-1	0	17	0	1	0	1	0
40402	职业紫魔导士鞋子(20)	魔导士·烙记战靴	Common20xiezi	为了成为魔导士，一些必要的修炼会留下永恒的烙记	1	6	1	4	20	200	0	2	1	445	0	1	3	2004	-1	-1	999	4	-1	-1	DiaoLuo_XieZi	0.005	-1	0	17	0	1	0	1	0
40403	职业紫魔导士鞋子(30)	魔导士·挫武战靴	Common30xiezi	可以有效地挫败对方的武力攻击，但是很多魔导士忘记了这件装备要怎么正确的穿戴……	1	6	1	4	30	200	0	2	1	545	0	1	3	2004	-1	-1	999	4	-1	-1	DiaoLuo_XieZi	0.005	-1	0	17	0	1	0	1	0
40404	职业紫魔导士鞋子(40)	魔导士·匿踪战靴	Common40xiezi	机械研究所研发的特殊武装，本意是让穿戴者能够隐形，但是遭到了双剑士们的一致反对，最后搁置了该计划	1	6	1	4	40	200	0	2	1	630	0	1	3	2004	-1	-1	999	4	-1	-1	DiaoLuo_XieZi	0.005	-1	0	17	0	1	0	1	0
40405	职业紫魔导士鞋子(50)	魔导士·冰魔战靴	Commonxiezi50	暗藏着冰魔的寒冰之力，但是不能当成空调使用	1	6	1	4	50	200	0	2	1	705	0	1	3	2004	-1	-1	999	4	-1	-1	DiaoLuo_XieZi	0.005	-1	0	17	0	1	0	1	0
40406	职业紫魔导士鞋子(60)	魔导士套·火神战靴	Commonxiezi60	凡人们，来体验火焰之神的怒火吧！	1	6	1	4	60	200	0	2	1	770	0	1	3	2004	-1	-1	999	4	-1	-1	DiaoLuo_XieZi	0.005	-1	0	17	0	1	0	1	0
40407	职业紫魔导士鞋子(70)	魔导士套·信念战靴	Commonxiezi70	当一个魔导士没有了对魔法的信念，那和兽人有什么区别？	1	6	1	4	70	200	0	2	1	835	0	1	3	2004	-1	-1	999	4	-1	-1	DiaoLuo_XieZi	0.005	-1	0	17	0	1	0	1	0
40408	职业紫魔导士鞋子(80)	魔导士套·灵晶战靴	Commonxiezi80	魔法研究院用珍贵的魔晶编织成的装备，虽然有强大的魔法力量但是激活这些魔法力量的方法却失传了	1	6	1	4	80	200	0	2	1	890	0	1	3	2004	-1	-1	999	4	-1	-1	DiaoLuo_XieZi	0.005	-1	0	17	0	1	0	1	0
40409	职业紫魔导士鞋子(90)	魔导士套·炼魔战靴	Commonxiezi90	魔法研究院出品的高级装备，每一处细节都蕴含了强大的魔法能量	1	6	1	4	90	200	0	2	1	945	0	1	3	2004	-1	-1	999	4	-1	-1	DiaoLuo_XieZi	0.005	-1	0	17	0	1	0	1	0
40410	职业紫魔导士鞋子(100)	魔导士套·贤士战靴	Commonxiezi100	在贤者之塔修炼得到了一定成果的修士才能够获得的进阶装备	1	6	1	4	100	200	0	2	1	1000	0	1	3	2004	-1	-1	999	4	-1	-1	DiaoLuo_XieZi	0.005	-1	0	17	0	1	0	1	0
40502	职业紫魔导士手腕(20)	魔导士·烙记手套	Common20shoutao	为了成为魔导士，一些必要的修炼会留下永恒的烙记	1	5	1	4	20	200	0	2	1	445	0	1	3	2004	-1	-1	999	4	-1	-1	DiaoLuo_HuWan	0.005	-1	0	17	0	1	0	1	0
40503	职业紫魔导士手腕(30)	魔导士·挫武手套	Common30shoutao	可以有效地挫败对方的武力攻击，但是很多魔导士忘记了这件装备要怎么正确的穿戴……	1	5	1	4	30	200	0	2	1	545	0	1	3	2004	-1	-1	999	4	-1	-1	DiaoLuo_HuWan	0.005	-1	0	17	0	1	0	1	0
40504	职业紫魔导士手腕(40)	魔导士·匿踪手套	Common40shoutao	机械研究所研发的特殊武装，本意是让穿戴者能够隐形，但是遭到了双剑士们的一致反对，最后搁置了该计划	1	5	1	4	40	200	0	2	1	630	0	1	3	2004	-1	-1	999	4	-1	-1	DiaoLuo_HuWan	0.005	-1	0	17	0	1	0	1	0
40505	职业紫魔导士手腕(50)	魔导士·冰魔手套	Commonshoutao50	暗藏着冰魔的寒冰之力，但是不能当成空调使用	1	5	1	4	50	200	0	2	1	705	0	1	3	2004	-1	-1	999	4	-1	-1	DiaoLuo_HuWan	0.005	-1	0	17	0	1	0	1	0
40506	职业紫魔导士手腕(60)	魔导士套·火神手套	Commonshoutao60	凡人们，来体验火焰之神的怒火吧！	1	5	1	4	60	200	0	2	1	770	0	1	3	2004	-1	-1	999	4	-1	-1	DiaoLuo_HuWan	0.005	-1	0	17	0	1	0	1	0
40507	职业紫魔导士手腕(70)	魔导士套·信念手套	Commonshoutao70	当一个魔导士没有了对魔法的信念，那和兽人有什么区别？	1	5	1	4	70	200	0	2	1	835	0	1	3	2004	-1	-1	999	4	-1	-1	DiaoLuo_HuWan	0.005	-1	0	17	0	1	0	1	0
40508	职业紫魔导士手腕(80)	魔导士套·灵晶手套	Commonshoutao80	魔法研究院用珍贵的魔晶编织成的装备，虽然有强大的魔法力量但是激活这些魔法力量的方法却失传了	1	5	1	4	80	200	0	2	1	890	0	1	3	2004	-1	-1	999	4	-1	-1	DiaoLuo_HuWan	0.005	-1	0	17	0	1	0	1	0
40509	职业紫魔导士手腕(90)	魔导士套·炼魔手套	Commonshoutao90	魔法研究院出品的高级装备，每一处细节都蕴含了强大的魔法能量	1	5	1	4	90	200	0	2	1	945	0	1	3	2004	-1	-1	999	4	-1	-1	DiaoLuo_HuWan	0.005	-1	0	17	0	1	0	1	0
40510	职业紫魔导士手腕(100)	魔导士套·贤士手套	Commonshoutao100	在贤者之塔修炼得到了一定成果的修士才能够获得的进阶装备	1	5	1	4	100	200	0	2	1	1000	0	1	3	2004	-1	-1	999	4	-1	-1	DiaoLuo_HuWan	0.005	-1	0	17	0	1	0	1	0
40602	职业紫魔导士武器(20)	魔导士·烙记法杖	Mds20wuqi	为了成为魔导士，一些必要的修炼会留下永恒的烙记	1	1	1	4	20	200	0	2	1	445	0	1	3	2004	-1	-1	999	4	-1	-1	DiaoLuo_WuQi_XiaoYao	0.005	-1	0	17	0	1	0	1	0
40603	职业紫魔导士武器(30)	魔导士·挫武法杖	Mds30wuqi	可以有效地挫败对方的武力攻击，但是很多魔导士忘记了这件装备要怎么正确的穿戴……	1	1	1	4	30	200	0	2	1	545	0	1	3	2004	-1	-1	999	4	-1	-1	DiaoLuo_WuQi_XiaoYao	0.005	-1	0	17	0	1	0	1	0
40604	职业紫魔导士武器(40)	魔导士·匿踪法杖	Mds40wuqi	机械研究所研发的特殊武装，本意是让穿戴者能够隐形，但是遭到了双剑士们的一致反对，最后搁置了该计划	1	1	1	4	40	200	0	2	1	630	0	1	3	2004	-1	-1	999	4	-1	-1	DiaoLuo_WuQi_XiaoYao	0.005	-1	0	17	0	1	0	1	0
40605	职业紫魔导士武器(50)	魔导士·冰魔法杖	Mds50wuqi	暗藏着冰魔的寒冰之力，但是不能当成空调使用	1	1	1	4	50	200	0	2	1	705	0	1	3	2004	-1	-1	999	4	-1	-1	DiaoLuo_WuQi_XiaoYao	0.005	-1	0	17	0	1	0	1	0
40606	职业紫魔导士武器(60)	魔导士套·火神法杖	MDS60wuqi	凡人们，来体验火焰之神的怒火吧！	1	1	1	4	60	200	0	2	1	770	0	1	3	2004	-1	-1	999	4	-1	-1	DiaoLuo_WuQi_XiaoYao	0.005	-1	0	17	0	1	0	1	0
40607	职业紫魔导士武器(70)	魔导士套·信念法杖	MDS70wuqi	当一个魔导士没有了对魔法的信念，那和兽人有什么区别？	1	1	1	4	70	200	0	2	1	835	0	1	3	2004	-1	-1	999	4	-1	-1	DiaoLuo_WuQi_XiaoYao	0.005	-1	0	17	0	1	0	1	0
40608	职业紫魔导士武器(80)	魔导士套·灵晶法杖	MDS80wuqi	魔法研究院用珍贵的魔晶编织成的装备，虽然有强大的魔法力量但是激活这些魔法力量的方法却失传了	1	1	1	4	80	200	0	2	1	890	0	1	3	2004	-1	-1	999	4	-1	-1	DiaoLuo_WuQi_XiaoYao	0.005	-1	0	17	0	1	0	1	0
40609	职业紫魔导士武器(90)	魔导士套·炼魔法杖	MDS90wuqi	魔法研究院出品的高级装备，每一处细节都蕴含了强大的魔法能量	1	1	1	4	90	200	0	2	1	945	0	1	3	2004	-1	-1	999	4	-1	-1	DiaoLuo_WuQi_XiaoYao	0.005	-1	0	17	0	1	0	1	0
40610	职业紫魔导士武器(100)	魔导士套·贤士法杖	MDS100wuqi	在贤者之塔修炼得到了一定成果的修士才能够获得的进阶装备	1	1	1	4	100	200	0	2	1	1000	0	1	3	2004	-1	-1	999	4	-1	-1	DiaoLuo_WuQi_XiaoYao	0.005	-1	0	17	0	1	0	1	0
40702	职业紫魔导士饰品1(20)	魔导士·烙记项链	Common10xianglian	为了成为魔导士，一些必要的修炼会留下永恒的烙记	1	7	1	4	20	200	0	2	1	445	0	1	3	2004	-1	-1	999	4	-1	-1	DiaoLuo_ShiPin	0.005	-1	0	17	0	1	0	1	0
40703	职业紫魔导士饰品1(30)	魔导士·挫武项链	Common20xianglian	可以有效地挫败对方的武力攻击，但是很多魔导士忘记了这件装备要怎么正确的穿戴……	1	7	1	4	30	200	0	2	1	545	0	1	3	2004	-1	-1	999	4	-1	-1	DiaoLuo_ShiPin	0.005	-1	0	17	0	1	0	1	0
40704	职业紫魔导士饰品1(40)	魔导士·匿踪项链	Common30xianglian	机械研究所研发的特殊武装，本意是让穿戴者能够隐形，但是遭到了双剑士们的一致反对，最后搁置了该计划	1	7	1	4	40	200	0	2	1	630	0	1	3	2004	-1	-1	999	4	-1	-1	DiaoLuo_ShiPin	0.005	-1	0	17	0	1	0	1	0
40705	职业紫魔导士饰品1(50)	魔导士·冰魔项链	Commonxianglian50	暗藏着冰魔的寒冰之力，但是不能当成空调使用	1	7	1	4	50	200	0	2	1	705	0	1	3	2004	-1	-1	999	4	-1	-1	DiaoLuo_ShiPin	0.005	-1	0	17	0	1	0	1	0
40706	职业紫魔导士饰品1(60)	魔导士套·火神项链	Commonxianglian60	凡人们，来体验火焰之神的怒火吧！	1	7	1	4	60	200	0	2	1	770	0	1	3	2004	-1	-1	999	4	-1	-1	DiaoLuo_ShiPin	0.005	-1	0	17	0	1	0	1	0
40707	职业紫魔导士饰品1(70)	魔导士套·信念项链	Commonxianglian70	当一个魔导士没有了对魔法的信念，那和兽人有什么区别？	1	7	1	4	70	200	0	2	1	835	0	1	3	2004	-1	-1	999	4	-1	-1	DiaoLuo_ShiPin	0.005	-1	0	17	0	1	0	1	0
40708	职业紫魔导士饰品1(80)	魔导士套·灵晶项链	Commonxianglian80	魔法研究院用珍贵的魔晶编织成的装备，虽然有强大的魔法力量但是激活这些魔法力量的方法却失传了	1	7	1	4	80	200	0	2	1	890	0	1	3	2004	-1	-1	999	4	-1	-1	DiaoLuo_ShiPin	0.005	-1	0	17	0	1	0	1	0
40709	职业紫魔导士饰品1(90)	魔导士套·炼魔项链	Commonxianglian90	魔法研究院出品的高级装备，每一处细节都蕴含了强大的魔法能量	1	7	1	4	90	200	0	2	1	945	0	1	3	2004	-1	-1	999	4	-1	-1	DiaoLuo_ShiPin	0.005	-1	0	17	0	1	0	1	0
40710	职业紫魔导士饰品1(100)	魔导士套·贤士项链	Commonxianglian100	在贤者之塔修炼得到了一定成果的修士才能够获得的进阶装备	1	7	1	4	100	200	0	2	1	1000	0	1	3	2004	-1	-1	999	4	-1	-1	DiaoLuo_ShiPin	0.005	-1	0	17	0	1	0	1	0
40802	职业紫魔导士饰品2(20)	魔导士·烙记戒指	Equip-ring	为了成为魔导士，一些必要的修炼会留下永恒的烙记	1	8	1	4	20	200	0	2	1	445	0	1	3	2004	-1	-1	999	4	-1	-1	DiaoLuo_JieZhi	0.005	-1	0	17	0	1	0	1	0
40803	职业紫魔导士饰品2(30)	魔导士·挫武戒指	Equip-ring	可以有效地挫败对方的武力攻击，但是很多魔导士忘记了这件装备要怎么正确的穿戴……	1	8	1	4	30	200	0	2	1	545	0	1	3	2004	-1	-1	999	4	-1	-1	DiaoLuo_JieZhi	0.005	-1	0	17	0	1	0	1	0
40804	职业紫魔导士饰品2(40)	魔导士·匿踪戒指	Equip-ring	机械研究所研发的特殊武装，本意是让穿戴者能够隐形，但是遭到了双剑士们的一致反对，最后搁置了该计划	1	8	1	4	40	200	0	2	1	630	0	1	3	2004	-1	-1	999	4	-1	-1	DiaoLuo_JieZhi	0.005	-1	0	17	0	1	0	1	0
40805	职业紫魔导士饰品2(50)	魔导士·冰魔戒指	Equip-ring	暗藏着冰魔的寒冰之力，但是不能当成空调使用	1	8	1	4	50	200	0	2	1	705	0	1	3	2004	-1	-1	999	4	-1	-1	DiaoLuo_JieZhi	0.005	-1	0	17	0	1	0	1	0
40806	职业紫魔导士饰品2(60)	魔导士套·火神戒指	Equip-ring	凡人们，来体验火焰之神的怒火吧！	1	8	1	4	60	200	0	2	1	770	0	1	3	2004	-1	-1	999	4	-1	-1	DiaoLuo_JieZhi	0.005	-1	0	17	0	1	0	1	0
40807	职业紫魔导士饰品2(70)	魔导士套·信念戒指	Equip-ring	当一个魔导士没有了对魔法的信念，那和兽人有什么区别？	1	8	1	4	70	200	0	2	1	835	0	1	3	2004	-1	-1	999	4	-1	-1	DiaoLuo_JieZhi	0.005	-1	0	17	0	1	0	1	0
40808	职业紫魔导士饰品2(80)	魔导士套·灵晶戒指	Equip-ring	魔法研究院用珍贵的魔晶编织成的装备，虽然有强大的魔法力量但是激活这些魔法力量的方法却失传了	1	8	1	4	80	200	0	2	1	890	0	1	3	2004	-1	-1	999	4	-1	-1	DiaoLuo_JieZhi	0.005	-1	0	17	0	1	0	1	0
40809	职业紫魔导士饰品2(90)	魔导士套·炼魔戒指	Equip-ring	魔法研究院出品的高级装备，每一处细节都蕴含了强大的魔法能量	1	8	1	4	90	200	0	2	1	945	0	1	3	2004	-1	-1	999	4	-1	-1	DiaoLuo_JieZhi	0.005	-1	0	17	0	1	0	1	0
40810	职业紫魔导士饰品2(100)	魔导士套·贤士戒指	Equip-ring	在贤者之塔修炼得到了一定成果的修士才能够获得的进阶装备	1	8	1	4	100	200	0	2	1	1000	0	1	3	2004	-1	-1	999	4	-1	-1	DiaoLuo_JieZhi	0.005	-1	0	17	0	1	0	1	0
41102	职业紫弓箭手头部(20)	弓箭手·誓言头盔	Common20maozi	只有心灵纯洁的人才配拥有它	1	2	1	4	20	200	0	2	1	445	0	1	2	2004	-1	-1	999	4	-1	-1	DiaoLuo_MaoZi	0.005	-1	0	17	0	1	0	1	0
41103	职业紫弓箭手头部(30)	弓箭手·祈祷头盔	Common30maozi	只有心灵纯洁的人才配拥有它	1	2	1	4	30	200	0	2	1	545	0	1	2	2004	-1	-1	999	4	-1	-1	DiaoLuo_MaoZi	0.005	-1	0	17	0	1	0	1	0
41104	职业紫弓箭手头部(40)	弓箭手·玄灵头盔	Common40maozi	只有心灵纯洁的人才配拥有它	1	2	1	4	40	200	0	2	1	630	0	1	2	2004	-1	-1	999	4	-1	-1	DiaoLuo_MaoZi	0.005	-1	0	17	0	1	0	1	0
41105	职业紫弓箭手头部(50)	弓箭手·迷踪头盔	Common50maozi	只有心灵纯洁的人才配拥有它	1	2	1	4	50	200	0	2	1	705	0	1	2	2004	-1	-1	999	4	-1	-1	DiaoLuo_MaoZi	0.005	-1	0	17	0	1	0	1	0
41106	职业紫弓箭手头部(60)	弓箭手套·融雪头盔	Equip-head	只有心灵纯洁的人才配拥有它	1	2	1	4	60	200	0	2	1	770	0	1	2	2004	-1	-1	999	4	-1	-1	DiaoLuo_MaoZi	0.005	-1	0	17	0	1	0	1	0
41107	职业紫弓箭手头部(70)	弓箭手套·蓝月头盔	Equip-head	只有心灵纯洁的人才配拥有它	1	2	1	4	70	200	0	2	1	835	0	1	2	2004	-1	-1	999	4	-1	-1	DiaoLuo_MaoZi	0.005	-1	0	17	0	1	0	1	0
41108	职业紫弓箭手头部(80)	弓箭手套·落日头盔	Equip-head	只有心灵纯洁的人才配拥有它	1	2	1	4	80	200	0	2	1	890	0	1	2	2004	-1	-1	999	4	-1	-1	DiaoLuo_MaoZi	0.005	-1	0	17	0	1	0	1	0
41109	职业紫弓箭手头部(90)	弓箭手套·血邪头盔	Equip-head	只有心灵纯洁的人才配拥有它	1	2	1	4	90	200	0	2	1	945	0	1	2	2004	-1	-1	999	4	-1	-1	DiaoLuo_MaoZi	0.005	-1	0	17	0	1	0	1	0
41110	职业紫弓箭手头部(100)	弓箭手套·魄魂头盔	Equip-head	只有心灵纯洁的人才配拥有它	1	2	1	4	100	200	0	2	1	1000	0	1	2	2004	-1	-1	999	4	-1	-1	DiaoLuo_MaoZi	0.005	-1	0	17	0	1	0	1	0
41202	职业紫弓箭手上衣(20)	弓箭手·誓言胸甲	GJ20shangyi	只有心灵纯洁的人才配拥有它	1	3	1	4	20	200	0	2	1	445	0	1	2	2004	-1	-1	999	4	-1	-1	DiaoLuo_YiFu	0.005	-1	0	17	0	1	0	1	0
41203	职业紫弓箭手上衣(30)	弓箭手·祈祷胸甲	GJ30shangyi	只有心灵纯洁的人才配拥有它	1	3	1	4	30	200	0	2	1	545	0	1	2	2004	-1	-1	999	4	-1	-1	DiaoLuo_YiFu	0.005	-1	0	17	0	1	0	1	0
41204	职业紫弓箭手上衣(40)	弓箭手·玄灵胸甲	GJ40shangyi	只有心灵纯洁的人才配拥有它	1	3	1	4	40	200	0	2	1	630	0	1	2	2004	-1	-1	999	4	-1	-1	DiaoLuo_YiFu	0.005	-1	0	17	0	1	0	1	0
41205	职业紫弓箭手上衣(50)	弓箭手·迷踪胸甲	GJ50shangyi	只有心灵纯洁的人才配拥有它	1	3	1	4	50	200	0	2	1	705	0	1	2	2004	-1	-1	999	4	-1	-1	DiaoLuo_YiFu	0.005	-1	0	17	0	1	0	1	0
41206	职业紫弓箭手上衣(60)	弓箭手套·融雪胸甲	Equip-clothes	只有心灵纯洁的人才配拥有它	1	3	1	4	60	200	0	2	1	770	0	1	2	2004	-1	-1	999	4	-1	-1	DiaoLuo_YiFu	0.005	-1	0	17	0	1	0	1	0
41207	职业紫弓箭手上衣(70)	弓箭手套·蓝月胸甲	Equip-clothes	只有心灵纯洁的人才配拥有它	1	3	1	4	70	200	0	2	1	835	0	1	2	2004	-1	-1	999	4	-1	-1	DiaoLuo_YiFu	0.005	-1	0	17	0	1	0	1	0
41208	职业紫弓箭手上衣(80)	弓箭手套·落日胸甲	Equip-clothes	只有心灵纯洁的人才配拥有它	1	3	1	4	80	200	0	2	1	890	0	1	2	2004	-1	-1	999	4	-1	-1	DiaoLuo_YiFu	0.005	-1	0	17	0	1	0	1	0
41209	职业紫弓箭手上衣(90)	弓箭手套·血邪胸甲	Equip-clothes	只有心灵纯洁的人才配拥有它	1	3	1	4	90	200	0	2	1	945	0	1	2	2004	-1	-1	999	4	-1	-1	DiaoLuo_YiFu	0.005	-1	0	17	0	1	0	1	0
41210	职业紫弓箭手上衣(100)	弓箭手套·魄魂胸甲	Equip-clothes	只有心灵纯洁的人才配拥有它	1	3	1	4	100	200	0	2	1	1000	0	1	2	2004	-1	-1	999	4	-1	-1	DiaoLuo_YiFu	0.005	-1	0	17	0	1	0	1	0
41302	职业紫弓箭手下衣(20)	弓箭手·誓言腿甲	Common20kuzi	只有心灵纯洁的人才配拥有它	1	4	1	4	20	200	0	2	1	445	0	1	2	2004	-1	-1	999	4	-1	-1	DiaoLuo_KuZi	0.005	-1	0	17	0	1	0	1	0
41303	职业紫弓箭手下衣(30)	弓箭手·祈祷腿甲	Common30kuzi	只有心灵纯洁的人才配拥有它	1	4	1	4	30	200	0	2	1	545	0	1	2	2004	-1	-1	999	4	-1	-1	DiaoLuo_KuZi	0.005	-1	0	17	0	1	0	1	0
41304	职业紫弓箭手下衣(40)	弓箭手·玄灵腿甲	Common40kuzi	只有心灵纯洁的人才配拥有它	1	4	1	4	40	200	0	2	1	630	0	1	2	2004	-1	-1	999	4	-1	-1	DiaoLuo_KuZi	0.005	-1	0	17	0	1	0	1	0
41305	职业紫弓箭手下衣(50)	弓箭手·迷踪腿甲	Common50kuzi	只有心灵纯洁的人才配拥有它	1	4	1	4	50	200	0	2	1	705	0	1	2	2004	-1	-1	999	4	-1	-1	DiaoLuo_KuZi	0.005	-1	0	17	0	1	0	1	0
41306	职业紫弓箭手下衣(60)	弓箭手套·融雪腿甲	Equip-pants	只有心灵纯洁的人才配拥有它	1	4	1	4	60	200	0	2	1	770	0	1	2	2004	-1	-1	999	4	-1	-1	DiaoLuo_KuZi	0.005	-1	0	17	0	1	0	1	0
41307	职业紫弓箭手下衣(70)	弓箭手套·蓝月腿甲	Equip-pants	只有心灵纯洁的人才配拥有它	1	4	1	4	70	200	0	2	1	835	0	1	2	2004	-1	-1	999	4	-1	-1	DiaoLuo_KuZi	0.005	-1	0	17	0	1	0	1	0
41308	职业紫弓箭手下衣(80)	弓箭手套·落日腿甲	Equip-pants	只有心灵纯洁的人才配拥有它	1	4	1	4	80	200	0	2	1	890	0	1	2	2004	-1	-1	999	4	-1	-1	DiaoLuo_KuZi	0.005	-1	0	17	0	1	0	1	0
41309	职业紫弓箭手下衣(90)	弓箭手套·血邪腿甲	Equip-pants	只有心灵纯洁的人才配拥有它	1	4	1	4	90	200	0	2	1	945	0	1	2	2004	-1	-1	999	4	-1	-1	DiaoLuo_KuZi	0.005	-1	0	17	0	1	0	1	0
41310	职业紫弓箭手下衣(100)	弓箭手套·魄魂腿甲	Equip-pants	只有心灵纯洁的人才配拥有它	1	4	1	4	100	200	0	2	1	1000	0	1	2	2004	-1	-1	999	4	-1	-1	DiaoLuo_KuZi	0.005	-1	0	17	0	1	0	1	0
41402	职业紫弓箭手鞋子(20)	弓箭手·誓言战靴	Common20xiezi	只有心灵纯洁的人才配拥有它	1	6	1	4	20	200	0	2	1	445	0	1	2	2004	-1	-1	999	4	-1	-1	DiaoLuo_XieZi	0.005	-1	0	17	0	1	0	1	0
41403	职业紫弓箭手鞋子(30)	弓箭手·祈祷战靴	Common30xiezi	只有心灵纯洁的人才配拥有它	1	6	1	4	30	200	0	2	1	545	0	1	2	2004	-1	-1	999	4	-1	-1	DiaoLuo_XieZi	0.005	-1	0	17	0	1	0	1	0
41404	职业紫弓箭手鞋子(40)	弓箭手·玄灵战靴	Common40xiezi	只有心灵纯洁的人才配拥有它	1	6	1	4	40	200	0	2	1	630	0	1	2	2004	-1	-1	999	4	-1	-1	DiaoLuo_XieZi	0.005	-1	0	17	0	1	0	1	0
41405	职业紫弓箭手鞋子(50)	弓箭手·迷踪战靴	Common50xiezi	只有心灵纯洁的人才配拥有它	1	6	1	4	50	200	0	2	1	705	0	1	2	2004	-1	-1	999	4	-1	-1	DiaoLuo_XieZi	0.005	-1	0	17	0	1	0	1	0
41406	职业紫弓箭手鞋子(60)	弓箭手套·融雪战靴	Equip-shoes	只有心灵纯洁的人才配拥有它	1	6	1	4	60	200	0	2	1	770	0	1	2	2004	-1	-1	999	4	-1	-1	DiaoLuo_XieZi	0.005	-1	0	17	0	1	0	1	0
41407	职业紫弓箭手鞋子(70)	弓箭手套·蓝月战靴	Equip-shoes	只有心灵纯洁的人才配拥有它	1	6	1	4	70	200	0	2	1	835	0	1	2	2004	-1	-1	999	4	-1	-1	DiaoLuo_XieZi	0.005	-1	0	17	0	1	0	1	0
41408	职业紫弓箭手鞋子(80)	弓箭手套·落日战靴	Equip-shoes	只有心灵纯洁的人才配拥有它	1	6	1	4	80	200	0	2	1	890	0	1	2	2004	-1	-1	999	4	-1	-1	DiaoLuo_XieZi	0.005	-1	0	17	0	1	0	1	0
41409	职业紫弓箭手鞋子(90)	弓箭手套·血邪战靴	Equip-shoes	只有心灵纯洁的人才配拥有它	1	6	1	4	90	200	0	2	1	945	0	1	2	2004	-1	-1	999	4	-1	-1	DiaoLuo_XieZi	0.005	-1	0	17	0	1	0	1	0
41410	职业紫弓箭手鞋子(100)	弓箭手套·魄魂战靴	Equip-shoes	只有心灵纯洁的人才配拥有它	1	6	1	4	100	200	0	2	1	1000	0	1	2	2004	-1	-1	999	4	-1	-1	DiaoLuo_XieZi	0.005	-1	0	17	0	1	0	1	0
41502	职业紫弓箭手手腕(20)	弓箭手·誓言手套	Common20shoutao	只有心灵纯洁的人才配拥有它	1	5	1	4	20	200	0	2	1	445	0	1	2	2004	-1	-1	999	4	-1	-1	DiaoLuo_HuWan	0.005	-1	0	17	0	1	0	1	0
41503	职业紫弓箭手手腕(30)	弓箭手·祈祷手套	Common30shoutao	只有心灵纯洁的人才配拥有它	1	5	1	4	30	200	0	2	1	545	0	1	2	2004	-1	-1	999	4	-1	-1	DiaoLuo_HuWan	0.005	-1	0	17	0	1	0	1	0
41504	职业紫弓箭手手腕(40)	弓箭手·玄灵手套	Common40shoutao	只有心灵纯洁的人才配拥有它	1	5	1	4	40	200	0	2	1	630	0	1	2	2004	-1	-1	999	4	-1	-1	DiaoLuo_HuWan	0.005	-1	0	17	0	1	0	1	0
41505	职业紫弓箭手手腕(50)	弓箭手·迷踪手套	Common50shoutao	只有心灵纯洁的人才配拥有它	1	5	1	4	50	200	0	2	1	705	0	1	2	2004	-1	-1	999	4	-1	-1	DiaoLuo_HuWan	0.005	-1	0	17	0	1	0	1	0
