Id	Desc	BelleId	Level	MainLevel	SubLevel	Duration	ConsumeType_1	ConsumeSubType_1	ConsumeNum_1	ConsumeType_2	ConsumeSubType_2	ConsumeNum_2	AttrType_1	AttrValue_1	AttrType_2	AttrValue_2	AttrType_3	AttrValue_3	AttrType_4	AttrValue_4	AttrType_5	AttrValue_5	AttrType_6	AttrValue_6
505		11	10	2	1	2100	5	56536	5	2	1	5000	1000	261	10	12	7	0	1001	0	1000	0	0	0
506		11	11	2	2	2400	5	56536	5	2	1	5500	1000	261	10	24	7	0	1001	0	1000	0	0	0
507		11	12	2	3	2700	5	56536	5	2	1	6000	1000	261	10	36	7	0	1001	0	1000	0	0	0
508		11	13	2	4	3600	5	56536	5	2	1	6500	1000	261	10	48	7	0	1001	0	1000	0	0	0
509		11	14	2	5	5400	5	56536	5	2	1	7000	1000	261	10	60	7	0	1001	0	1000	0	0	0
510		11	15	2	6	7200	5	56536	5	2	1	7500	1000	261	10	72	7	0	1001	0	1000	0	0	0
511		11	16	2	7	9000	5	56536	5	2	1	8000	1000	261	10	84	7	0	1001	0	1000	0	0	0
512		11	17	2	8	10800	5	56536	5	2	1	8500	1000	261	10	96	7	0	1001	0	1000	0	0	0
513		11	18	2	9	12600	5	56536	5	2	1	9000	1000	261	10	108	7	0	1001	0	1000	0	0	0
514		11	19	3	1	14400	5	56536	10	2	1	19000	1000	261	10	108	7	12	1001	0	1000	0	0	0
515		11	20	3	2	16200	5	56536	10	2	1	20000	1000	261	10	108	7	24	1001	0	1000	0	0	0
516		11	21	3	3	18000	5	56536	10	2	1	21000	1000	261	10	108	7	36	1001	0	1000	0	0	0
517		11	22	3	4	21600	5	56536	10	2	1	22000	1000	261	10	108	7	48	1001	0	1000	0	0	0
518		11	23	3	5	25200	5	56536	10	2	1	23000	1000	261	10	108	7	60	1001	0	1000	0	0	0
519		11	24	3	6	28800	5	56536	10	2	1	24000	1000	261	10	108	7	72	1001	0	1000	0	0	0
520		11	25	3	7	36000	5	56536	10	2	1	25000	1000	261	10	108	7	84	1001	0	1000	0	0	0
521		11	26	3	8	43200	5	56536	10	2	1	26000	1000	261	10	108	7	96	1001	0	1000	0	0	0
522		11	27	3	9	50400	5	56536	10	2	1	27000	1000	261	10	108	7	108	1001	0	1000	0	0	0
523		11	28	4	1	57600	5	56536	15	2	1	42000	1000	261	10	108	7	108	1001	13	1000	0	0	0
524		11	29	4	2	64800	5	56536	15	2	1	43500	1000	261	10	108	7	108	1001	26	1000	0	0	0
525		11	30	4	3	72000	5	56536	15	2	1	45000	1000	261	10	108	7	108	1001	39	1000	0	0	0
526		11	31	4	4	86400	5	56536	15	2	1	46500	1000	261	10	108	7	108	1001	52	1000	0	0	0
527		11	32	4	5	100800	5	56536	15	2	1	48000	1000	261	10	108	7	108	1001	65	1000	0	0	0
528		11	33	4	6	115200	5	56536	15	2	1	49500	1000	261	10	108	7	108	1001	78	1000	0	0	0
529		11	34	4	7	129600	5	56536	15	2	1	51000	1000	261	10	108	7	108	1001	91	1000	0	0	0
530		11	35	4	8	151200	5	56536	15	2	1	52500	1000	261	10	108	7	108	1001	104	1000	0	0	0
531		11	36	4	9	172800	5	56536	15	2	1	54000	1000	261	10	108	7	108	1001	117	1000	0	0	0
532		11	37	5	1	194400	5	56536	20	2	1	74000	1000	261	10	108	7	108	1001	117	1000	18	0	0
533		11	38	5	2	216000	5	56536	20	2	1	76000	1000	261	10	108	7	108	1001	117	1000	36	0	0
534		11	39	5	3	237600	5	56536	20	2	1	78000	1000	261	10	108	7	108	1001	117	1000	54	0	0
535		11	40	5	4	259200	5	56536	20	2	1	80000	1000	261	10	108	7	108	1001	117	1000	72	0	0
536		11	41	5	5	280800	5	56536	20	2	1	82000	1000	261	10	108	7	108	1001	117	1000	90	0	0
537		11	42	5	6	302400	5	56536	20	2	1	84000	1000	261	10	108	7	108	1001	117	1000	108	0	0
538		11	43	5	7	324000	5	56536	20	2	1	86000	1000	261	10	108	7	108	1001	117	1000	126	0	0
539		11	44	5	8	345600	5	56536	20	2	1	88000	1000	261	10	108	7	108	1001	117	1000	144	0	0
540		11	45	5	9	367200	5	56536	20	2	1	90000	1000	261	10	108	7	108	1001	117	1000	162	0	0
541		12	1	1	1	60	5	59063	1	2	1	100	1000	24	10	0	8	0	1001	0	1000	0	0	0
542		12	2	1	2	120	5	59063	1	2	1	200	1000	48	10	0	8	0	1001	0	1000	0	0	0
543		12	3	1	3	300	5	59063	1	2	1	300	1000	72	10	0	8	0	1001	0	1000	0	0	0
544		12	4	1	4	480	5	59063	2	2	1	800	1000	96	10	0	8	0	1001	0	1000	0	0	0
545		12	5	1	5	600	5	59063	2	2	1	1000	1000	120	10	0	8	0	1001	0	1000	0	0	0
546		12	6	1	6	900	5	59063	2	2	1	1200	1000	144	10	0	8	0	1001	0	1000	0	0	0
547		12	7	1	7	1200	5	59063	2	2	1	1400	1000	168	10	0	8	0	1001	0	1000	0	0	0
548		12	8	1	8	1500	5	59063	2	2	1	1600	1000	192	10	0	8	0	1001	0	1000	0	0	0
549		12	9	1	9	1800	5	59063	2	2	1	1800	1000	216	10	0	8	0	1001	0	1000	0	0	0
550		12	10	2	1	2100	5	59063	5	2	1	5000	1000	216	10	10	8	0	1001	0	1000	0	0	0
551		12	11	2	2	2400	5	59063	5	2	1	5500	1000	216	10	20	8	0	1001	0	1000	0	0	0
552		12	12	2	3	2700	5	59063	5	2	1	6000	1000	216	10	30	8	0	1001	0	1000	0	0	0
553		12	13	2	4	3600	5	59063	5	2	1	6500	1000	216	10	40	8	0	1001	0	1000	0	0	0
554		12	14	2	5	5400	5	59063	5	2	1	7000	1000	216	10	50	8	0	1001	0	1000	0	0	0
555		12	15	2	6	7200	5	59063	5	2	1	7500	1000	216	10	60	8	0	1001	0	1000	0	0	0
556		12	16	2	7	9000	5	59063	5	2	1	8000	1000	216	10	70	8	0	1001	0	1000	0	0	0
557		12	17	2	8	10800	5	59063	5	2	1	8500	1000	216	10	80	8	0	1001	0	1000	0	0	0
558		12	18	2	9	12600	5	59063	5	2	1	9000	1000	216	10	90	8	0	1001	0	1000	0	0	0
559		12	19	3	1	14400	5	59063	10	2	1	19000	1000	216	10	90	8	10	1001	0	1000	0	0	0
560		12	20	3	2	16200	5	59063	10	2	1	20000	1000	216	10	90	8	20	1001	0	1000	0	0	0
561		12	21	3	3	18000	5	59063	10	2	1	21000	1000	216	10	90	8	30	1001	0	1000	0	0	0
562		12	22	3	4	21600	5	59063	10	2	1	22000	1000	216	10	90	8	40	1001	0	1000	0	0	0
563		12	23	3	5	25200	5	59063	10	2	1	23000	1000	216	10	90	8	50	1001	0	1000	0	0	0
564		12	24	3	6	28800	5	59063	10	2	1	24000	1000	216	10	90	8	60	1001	0	1000	0	0	0
565		12	25	3	7	36000	5	59063	10	2	1	25000	1000	216	10	90	8	70	1001	0	1000	0	0	0
566		12	26	3	8	43200	5	59063	10	2	1	26000	1000	216	10	90	8	80	1001	0	1000	0	0	0
567		12	27	3	9	50400	5	59063	10	2	1	27000	1000	216	10	90	8	90	1001	0	1000	0	0	0
568		12	28	4	1	57600	5	59063	15	2	1	42000	1000	216	10	90	8	90	1001	11	1000	0	0	0
569		12	29	4	2	64800	5	59063	15	2	1	43500	1000	216	10	90	8	90	1001	22	1000	0	0	0
570		12	30	4	3	72000	5	59063	15	2	1	45000	1000	216	10	90	8	90	1001	33	1000	0	0	0
571		12	31	4	4	86400	5	59063	15	2	1	46500	1000	216	10	90	8	90	1001	44	1000	0	0	0
572		12	32	4	5	100800	5	59063	15	2	1	48000	1000	216	10	90	8	90	1001	55	1000	0	0	0
573		12	33	4	6	115200	5	59063	15	2	1	49500	1000	216	10	90	8	90	1001	66	1000	0	0	0
574		12	34	4	7	129600	5	59063	15	2	1	51000	1000	216	10	90	8	90	1001	77	1000	0	0	0
575		12	35	4	8	151200	5	59063	15	2	1	52500	1000	216	10	90	8	90	1001	88	1000	0	0	0
576		12	36	4	9	172800	5	59063	15	2	1	54000	1000	216	10	90	8	90	1001	99	1000	0	0	0
577		12	37	5	1	194400	5	59063	20	2	1	74000	1000	216	10	90	8	90	1001	99	1000	15	0	0
578		12	38	5	2	216000	5	59063	20	2	1	76000	1000	216	10	90	8	90	1001	99	1000	30	0	0
579		12	39	5	3	237600	5	59063	20	2	1	78000	1000	216	10	90	8	90	1001	99	1000	45	0	0
580		12	40	5	4	259200	5	59063	20	2	1	80000	1000	216	10	90	8	90	1001	99	1000	60	0	0
581		12	41	5	5	280800	5	59063	20	2	1	82000	1000	216	10	90	8	90	1001	99	1000	75	0	0
582		12	42	5	6	302400	5	59063	20	2	1	84000	1000	216	10	90	8	90	1001	99	1000	90	0	0
583		12	43	5	7	324000	5	59063	20	2	1	86000	1000	216	10	90	8	90	1001	99	1000	105	0	0
584		12	44	5	8	345600	5	59063	20	2	1	88000	1000	216	10	90	8	90	1001	99	1000	120	0	0
585		12	45	5	9	367200	5	59063	20	2	1	90000	1000	216	10	90	8	90	1001	99	1000	135	0	0
586		13	1	1	1	60	5	59054	1	2	1	100	0	175	9	0	8	0	1001	0	1000	0	0	0
587		13	2	1	2	120	5	59054	1	2	1	200	0	350	9	0	8	0	1001	0	1000	0	0	0
588		13	3	1	3	300	5	59054	1	2	1	300	0	525	9	0	8	0	1001	0	1000	0	0	0
589		13	4	1	4	480	5	59054	2	2	1	800	0	700	9	0	8	0	1001	0	1000	0	0	0
590		13	5	1	5	600	5	59054	2	2	1	1000	0	875	9	0	8	0	1001	0	1000	0	0	0
591		13	6	1	6	900	5	59054	2	2	1	1200	0	1050	9	0	8	0	1001	0	1000	0	0	0
592		13	7	1	7	1200	5	59054	2	2	1	1400	0	1225	9	0	8	0	1001	0	1000	0	0	0
593		13	8	1	8	1500	5	59054	2	2	1	1600	0	1400	9	0	8	0	1001	0	1000	0	0	0
594		13	9	1	9	1800	5	59054	2	2	1	1800	0	1575	9	0	8	0	1001	0	1000	0	0	0
595		13	10	2	1	2100	5	59054	5	2	1	5000	0	1575	9	12	8	0	1001	0	1000	0	0	0
596		13	11	2	2	2400	5	59054	5	2	1	5500	0	1575	9	24	8	0	1001	0	1000	0	0	0
597		13	12	2	3	2700	5	59054	5	2	1	6000	0	1575	9	36	8	0	1001	0	1000	0	0	0
598		13	13	2	4	3600	5	59054	5	2	1	6500	0	1575	9	48	8	0	1001	0	1000	0	0	0
599		13	14	2	5	5400	5	59054	5	2	1	7000	0	1575	9	60	8	0	1001	0	1000	0	0	0
600		13	15	2	6	7200	5	59054	5	2	1	7500	0	1575	9	72	8	0	1001	0	1000	0	0	0
601		13	16	2	7	9000	5	59054	5	2	1	8000	0	1575	9	84	8	0	1001	0	1000	0	0	0
602		13	17	2	8	10800	5	59054	5	2	1	8500	0	1575	9	96	8	0	1001	0	1000	0	0	0
603		13	18	2	9	12600	5	59054	5	2	1	9000	0	1575	9	108	8	0	1001	0	1000	0	0	0
604		13	19	3	1	14400	5	59054	10	2	1	19000	0	1575	9	108	8	12	1001	0	1000	0	0	0
605		13	20	3	2	16200	5	59054	10	2	1	20000	0	1575	9	108	8	24	1001	0	1000	0	0	0
606		13	21	3	3	18000	5	59054	10	2	1	21000	0	1575	9	108	8	36	1001	0	1000	0	0	0
607		13	22	3	4	21600	5	59054	10	2	1	22000	0	1575	9	108	8	48	1001	0	1000	0	0	0
608		13	23	3	5	25200	5	59054	10	2	1	23000	0	1575	9	108	8	60	1001	0	1000	0	0	0
609		13	24	3	6	28800	5	59054	10	2	1	24000	0	1575	9	108	8	72	1001	0	1000	0	0	0
610		13	25	3	7	36000	5	59054	10	2	1	25000	0	1575	9	108	8	84	1001	0	1000	0	0	0
611		13	26	3	8	43200	5	59054	10	2	1	26000	0	1575	9	108	8	96	1001	0	1000	0	0	0
612		13	27	3	9	50400	5	59054	10	2	1	27000	0	1575	9	108	8	108	1001	0	1000	0	0	0
613		13	28	4	1	57600	5	59054	15	2	1	42000	0	1575	9	108	8	108	1001	13	1000	0	0	0
614		13	29	4	2	64800	5	59054	15	2	1	43500	0	1575	9	108	8	108	1001	26	1000	0	0	0
615		13	30	4	3	72000	5	59054	15	2	1	45000	0	1575	9	108	8	108	1001	39	1000	0	0	0
616		13	31	4	4	86400	5	59054	15	2	1	46500	0	1575	9	108	8	108	1001	52	1000	0	0	0
617		13	32	4	5	100800	5	59054	15	2	1	48000	0	1575	9	108	8	108	1001	65	1000	0	0	0
618		13	33	4	6	115200	5	59054	15	2	1	49500	0	1575	9	108	8	108	1001	78	1000	0	0	0
619		13	34	4	7	129600	5	59054	15	2	1	51000	0	1575	9	108	8	108	1001	91	1000	0	0	0
620		13	35	4	8	151200	5	59054	15	2	1	52500	0	1575	9	108	8	108	1001	104	1000	0	0	0
621		13	36	4	9	172800	5	59054	15	2	1	54000	0	1575	9	108	8	108	1001	117	1000	0	0	0
622		13	37	5	1	194400	5	59054	20	2	1	74000	0	1575	9	108	8	108	1001	117	1000	18	0	0
623		13	38	5	2	216000	5	59054	20	2	1	76000	0	1575	9	108	8	108	1001	117	1000	36	0	0
624		13	39	5	3	237600	5	59054	20	2	1	78000	0	1575	9	108	8	108	1001	117	1000	54	0	0
625		13	40	5	4	259200	5	59054	20	2	1	80000	0	1575	9	108	8	108	1001	117	1000	72	0	0
626		13	41	5	5	280800	5	59054	20	2	1	82000	0	1575	9	108	8	108	1001	117	1000	90	0	0
627		13	42	5	6	302400	5	59054	20	2	1	84000	0	1575	9	108	8	108	1001	117	1000	108	0	0
628		13	43	5	7	324000	5	59054	20	2	1	86000	0	1575	9	108	8	108	1001	117	1000	126	0	0
629		13	44	5	8	345600	5	59054	20	2	1	88000	0	1575	9	108	8	108	1001	117	1000	144	0	0
630		13	45	5	9	367200	5	59054	20	2	1	90000	0	1575	9	108	8	108	1001	117	1000	162	0	0
631		14	1	1	1	60	5	59065	1	2	1	100	0	146	9	0	7	0	1001	0	1000	0	0	0
632		14	2	1	2	120	5	59065	1	2	1	200	0	292	9	0	7	0	1001	0	1000	0	0	0
633		14	3	1	3	300	5	59065	1	2	1	300	0	438	9	0	7	0	1001	0	1000	0	0	0
634		14	4	1	4	480	5	59065	2	2	1	800	0	584	9	0	7	0	1001	0	1000	0	0	0
635		14	5	1	5	600	5	59065	2	2	1	1000	0	730	9	0	7	0	1001	0	1000	0	0	0
636		14	6	1	6	900	5	59065	2	2	1	1200	0	876	9	0	7	0	1001	0	1000	0	0	0
637		14	7	1	7	1200	5	59065	2	2	1	1400	0	1022	9	0	7	0	1001	0	1000	0	0	0
638		14	8	1	8	1500	5	59065	2	2	1	1600	0	1168	9	0	7	0	1001	0	1000	0	0	0
639		14	9	1	9	1800	5	59065	2	2	1	1800	0	1314	9	0	7	0	1001	0	1000	0	0	0
640		14	10	2	1	2100	5	59065	5	2	1	5000	0	1314	9	10	7	0	1001	0	1000	0	0	0
641		14	11	2	2	2400	5	59065	5	2	1	5500	0	1314	9	20	7	0	1001	0	1000	0	0	0
642		14	12	2	3	2700	5	59065	5	2	1	6000	0	1314	9	30	7	0	1001	0	1000	0	0	0
643		14	13	2	4	3600	5	59065	5	2	1	6500	0	1314	9	40	7	0	1001	0	1000	0	0	0
644		14	14	2	5	5400	5	59065	5	2	1	7000	0	1314	9	50	7	0	1001	0	1000	0	0	0
645		14	15	2	6	7200	5	59065	5	2	1	7500	0	1314	9	60	7	0	1001	0	1000	0	0	0
646		14	16	2	7	9000	5	59065	5	2	1	8000	0	1314	9	70	7	0	1001	0	1000	0	0	0
647		14	17	2	8	10800	5	59065	5	2	1	8500	0	1314	9	80	7	0	1001	0	1000	0	0	0
648		14	18	2	9	12600	5	59065	5	2	1	9000	0	1314	9	90	7	0	1001	0	1000	0	0	0
649		14	19	3	1	14400	5	59065	10	2	1	19000	0	1314	9	90	7	10	1001	0	1000	0	0	0
650		14	20	3	2	16200	5	59065	10	2	1	20000	0	1314	9	90	7	20	1001	0	1000	0	0	0
651		14	21	3	3	18000	5	59065	10	2	1	21000	0	1314	9	90	7	30	1001	0	1000	0	0	0
652		14	22	3	4	21600	5	59065	10	2	1	22000	0	1314	9	90	7	40	1001	0	1000	0	0	0
653		14	23	3	5	25200	5	59065	10	2	1	23000	0	1314	9	90	7	50	1001	0	1000	0	0	0
654		14	24	3	6	28800	5	59065	10	2	1	24000	0	1314	9	90	7	60	1001	0	1000	0	0	0
655		14	25	3	7	36000	5	59065	10	2	1	25000	0	1314	9	90	7	70	1001	0	1000	0	0	0
656		14	26	3	8	43200	5	59065	10	2	1	26000	0	1314	9	90	7	80	1001	0	1000	0	0	0
657		14	27	3	9	50400	5	59065	10	2	1	27000	0	1314	9	90	7	90	1001	0	1000	0	0	0
658		14	28	4	1	57600	5	59065	15	2	1	42000	0	1314	9	90	7	90	1001	11	1000	0	0	0
659		14	29	4	2	64800	5	59065	15	2	1	43500	0	1314	9	90	7	90	1001	22	1000	0	0	0
660		14	30	4	3	72000	5	59065	15	2	1	45000	0	1314	9	90	7	90	1001	33	1000	0	0	0
661		14	31	4	4	86400	5	59065	15	2	1	46500	0	1314	9	90	7	90	1001	44	1000	0	0	0
662		14	32	4	5	100800	5	59065	15	2	1	48000	0	1314	9	90	7	90	1001	55	1000	0	0	0
663		14	33	4	6	115200	5	59065	15	2	1	49500	0	1314	9	90	7	90	1001	66	1000	0	0	0
664		14	34	4	7	129600	5	59065	15	2	1	51000	0	1314	9	90	7	90	1001	77	1000	0	0	0
665		14	35	4	8	151200	5	59065	15	2	1	52500	0	1314	9	90	7	90	1001	88	1000	0	0	0
666		14	36	4	9	172800	5	59065	15	2	1	54000	0	1314	9	90	7	90	1001	99	1000	0	0	0
667		14	37	5	1	194400	5	59065	20	2	1	74000	0	1314	9	90	7	90	1001	99	1000	15	0	0
668		14	38	5	2	216000	5	59065	20	2	1	76000	0	1314	9	90	7	90	1001	99	1000	30	0	0
669		14	39	5	3	237600	5	59065	20	2	1	78000	0	1314	9	90	7	90	1001	99	1000	45	0	0
670		14	40	5	4	259200	5	59065	20	2	1	80000	0	1314	9	90	7	90	1001	99	1000	60	0	0
671		14	41	5	5	280800	5	59065	20	2	1	82000	0	1314	9	90	7	90	1001	99	1000	75	0	0
672		14	42	5	6	302400	5	59065	20	2	1	84000	0	1314	9	90	7	90	1001	99	1000	90	0	0
673		14	43	5	7	324000	5	59065	20	2	1	86000	0	1314	9	90	7	90	1001	99	1000	105	0	0
674		14	44	5	8	345600	5	59065	20	2	1	88000	0	1314	9	90	7	90	1001	99	1000	120	0	0
675		14	45	5	9	367200	5	59065	20	2	1	90000	0	1314	9	90	7	90	1001	99	1000	135	0	0
676		15	1	1	1	60	5	59216	1	2	1	100	1000	44	9	0	7	0	1001	0	1000	0	0	0
677		15	2	1	2	120	5	59216	1	2	1	200	1000	88	9	0	7	0	1001	0	1000	0	0	0
678		15	3	1	3	300	5	59216	1	2	1	300	1000	132	9	0	7	0	1001	0	1000	0	0	0
679		15	4	1	4	480	5	59216	2	2	1	800	1000	176	9	0	7	0	1001	0	1000	0	0	0
680		15	5	1	5	600	5	59216	2	2	1	1000	1000	220	9	0	7	0	1001	0	1000	0	0	0
681		15	6	1	6	900	5	59216	2	2	1	1200	1000	264	9	0	7	0	1001	0	1000	0	0	0
682		15	7	1	7	1200	5	59216	2	2	1	1400	1000	308	9	0	7	0	1001	0	1000	0	0	0
683		15	8	1	8	1500	5	59216	2	2	1	1600	1000	352	9	0	7	0	1001	0	1000	0	0	0
684		15	9	1	9	1800	5	59216	2	2	1	1800	1000	396	9	0	7	0	1001	0	1000	0	0	0
685		15	10	2	1	2100	5	59216	5	2	1	5000	1000	396	9	18	7	0	1001	0	1000	0	0	0
686		15	11	2	2	2400	5	59216	5	2	1	5500	1000	396	9	36	7	0	1001	0	1000	0	0	0
687		15	12	2	3	2700	5	59216	5	2	1	6000	1000	396	9	54	7	0	1001	0	1000	0	0	0
688		15	13	2	4	3600	5	59216	5	2	1	6500	1000	396	9	72	7	0	1001	0	1000	0	0	0
689		15	14	2	5	5400	5	59216	5	2	1	7000	1000	396	9	90	7	0	1001	0	1000	0	0	0
690		15	15	2	6	7200	5	59216	5	2	1	7500	1000	396	9	108	7	0	1001	0	1000	0	0	0
691		15	16	2	7	9000	5	59216	5	2	1	8000	1000	396	9	126	7	0	1001	0	1000	0	0	0
692		15	17	2	8	10800	5	59216	5	2	1	8500	1000	396	9	144	7	0	1001	0	1000	0	0	0
693		15	18	2	9	12600	5	59216	5	2	1	9000	1000	396	9	162	7	0	1001	0	1000	0	0	0
694		15	19	3	1	14400	5	59216	10	2	1	19000	1000	396	9	162	7	18	1001	0	1000	0	0	0
695		15	20	3	2	16200	5	59216	10	2	1	20000	1000	396	9	162	7	36	1001	0	1000	0	0	0
696		15	21	3	3	18000	5	59216	10	2	1	21000	1000	396	9	162	7	54	1001	0	1000	0	0	0
697		15	22	3	4	21600	5	59216	10	2	1	22000	1000	396	9	162	7	72	1001	0	1000	0	0	0
698		15	23	3	5	25200	5	59216	10	2	1	23000	1000	396	9	162	7	90	1001	0	1000	0	0	0
699		15	24	3	6	28800	5	59216	10	2	1	24000	1000	396	9	162	7	108	1001	0	1000	0	0	0
700		15	25	3	7	36000	5	59216	10	2	1	25000	1000	396	9	162	7	126	1001	0	1000	0	0	0
701		15	26	3	8	43200	5	59216	10	2	1	26000	1000	396	9	162	7	144	1001	0	1000	0	0	0
702		15	27	3	9	50400	5	59216	10	2	1	27000	1000	396	9	162	7	162	1001	0	1000	0	0	0
703		15	28	4	1	57600	5	59216	15	2	1	42000	1000	396	9	162	7	162	1001	19	1000	0	0	0
704		15	29	4	2	64800	5	59216	15	2	1	43500	1000	396	9	162	7	162	1001	38	1000	0	0	0
705		15	30	4	3	72000	5	59216	15	2	1	45000	1000	396	9	162	7	162	1001	57	1000	0	0	0
706		15	31	4	4	86400	5	59216	15	2	1	46500	1000	396	9	162	7	162	1001	76	1000	0	0	0
707		15	32	4	5	100800	5	59216	15	2	1	48000	1000	396	9	162	7	162	1001	95	1000	0	0	0
708		15	33	4	6	115200	5	59216	15	2	1	49500	1000	396	9	162	7	162	1001	114	1000	0	0	0
709		15	34	4	7	129600	5	59216	15	2	1	51000	1000	396	9	162	7	162	1001	133	1000	0	0	0
710		15	35	4	8	151200	5	59216	15	2	1	52500	1000	396	9	162	7	162	1001	152	1000	0	0	0
711		15	36	4	9	172800	5	59216	15	2	1	54000	1000	396	9	162	7	162	1001	171	1000	0	0	0
712		15	37	5	1	194400	5	59216	20	2	1	74000	1000	396	9	162	7	162	1001	171	1000	27	0	0
713		15	38	5	2	216000	5	59216	20	2	1	76000	1000	396	9	162	7	162	1001	171	1000	54	0	0
714		15	39	5	3	237600	5	59216	20	2	1	78000	1000	396	9	162	7	162	1001	171	1000	81	0	0
715		15	40	5	4	259200	5	59216	20	2	1	80000	1000	396	9	162	7	162	1001	171	1000	108	0	0
716		15	41	5	5	280800	5	59216	20	2	1	82000	1000	396	9	162	7	162	1001	171	1000	135	0	0
717		15	42	5	6	302400	5	59216	20	2	1	84000	1000	396	9	162	7	162	1001	171	1000	162	0	0
718		15	43	5	7	324000	5	59216	20	2	1	86000	1000	396	9	162	7	162	1001	171	1000	189	0	0
719		15	44	5	8	345600	5	59216	20	2	1	88000	1000	396	9	162	7	162	1001	171	1000	216	0	0
720		15	45	5	9	367200	5	59216	20	2	1	90000	1000	396	9	162	7	162	1001	171	1000	243	0	0
721		16	1	1	1	60	5	59217	1	2	1	100	1001	31	10	0	8	0	1001	0	1000	0	0	0
722		16	2	1	2	120	5	59217	1	2	1	200	1001	62	10	0	8	0	1001	0	1000	0	0	0
723		16	3	1	3	300	5	59217	1	2	1	300	1001	93	10	0	8	0	1001	0	1000	0	0	0
724		16	4	1	4	480	5	59217	2	2	1	800	1001	124	10	0	8	0	1001	0	1000	0	0	0
725		16	5	1	5	600	5	59217	2	2	1	1000	1001	155	10	0	8	0	1001	0	1000	0	0	0
726		16	6	1	6	900	5	59217	2	2	1	1200	1001	186	10	0	8	0	1001	0	1000	0	0	0
727		16	7	1	7	1200	5	59217	2	2	1	1400	1001	217	10	0	8	0	1001	0	1000	0	0	0
728		16	8	1	8	1500	5	59217	2	2	1	1600	1001	248	10	0	8	0	1001	0	1000	0	0	0
729		16	9	1	9	1800	5	59217	2	2	1	1800	1001	279	10	0	8	0	1001	0	1000	0	0	0
730		16	10	2	1	2100	5	59217	5	2	1	5000	1001	279	10	18	8	0	1001	0	1000	0	0	0
731		16	11	2	2	2400	5	59217	5	2	1	5500	1001	279	10	36	8	0	1001	0	1000	0	0	0
732		16	12	2	3	2700	5	59217	5	2	1	6000	1001	279	10	54	8	0	1001	0	1000	0	0	0
733		16	13	2	4	3600	5	59217	5	2	1	6500	1001	279	10	72	8	0	1001	0	1000	0	0	0
734		16	14	2	5	5400	5	59217	5	2	1	7000	1001	279	10	90	8	0	1001	0	1000	0	0	0
735		16	15	2	6	7200	5	59217	5	2	1	7500	1001	279	10	108	8	0	1001	0	1000	0	0	0
736		16	16	2	7	9000	5	59217	5	2	1	8000	1001	279	10	126	8	0	1001	0	1000	0	0	0
737		16	17	2	8	10800	5	59217	5	2	1	8500	1001	279	10	144	8	0	1001	0	1000	0	0	0
738		16	18	2	9	12600	5	59217	5	2	1	9000	1001	279	10	162	8	0	1001	0	1000	0	0	0
739		16	19	3	1	14400	5	59217	10	2	1	19000	1001	279	10	162	8	18	1001	0	1000	0	0	0
740		16	20	3	2	16200	5	59217	10	2	1	20000	1001	279	10	162	8	36	1001	0	1000	0	0	0
741		16	21	3	3	18000	5	59217	10	2	1	21000	1001	279	10	162	8	54	1001	0	1000	0	0	0
742		16	22	3	4	21600	5	59217	10	2	1	22000	1001	279	10	162	8	72	1001	0	1000	0	0	0
743		16	23	3	5	25200	5	59217	10	2	1	23000	1001	279	10	162	8	90	1001	0	1000	0	0	0
744		16	24	3	6	28800	5	59217	10	2	1	24000	1001	279	10	162	8	108	1001	0	1000	0	0	0
745		16	25	3	7	36000	5	59217	10	2	1	25000	1001	279	10	162	8	126	1001	0	1000	0	0	0
746		16	26	3	8	43200	5	59217	10	2	1	26000	1001	279	10	162	8	144	1001	0	1000	0	0	0
747		16	27	3	9	50400	5	59217	10	2	1	27000	1001	279	10	162	8	162	1001	0	1000	0	0	0
748		16	28	4	1	57600	5	59217	15	2	1	42000	1001	279	10	162	8	162	1001	19	1000	0	0	0
749		16	29	4	2	64800	5	59217	15	2	1	43500	1001	279	10	162	8	162	1001	38	1000	0	0	0
750		16	30	4	3	72000	5	59217	15	2	1	45000	1001	279	10	162	8	162	1001	57	1000	0	0	0
751		16	31	4	4	86400	5	59217	15	2	1	46500	1001	279	10	162	8	162	1001	76	1000	0	0	0
752		16	32	4	5	100800	5	59217	15	2	1	48000	1001	279	10	162	8	162	1001	95	1000	0	0	0
753		16	33	4	6	115200	5	59217	15	2	1	49500	1001	279	10	162	8	162	1001	114	1000	0	0	0
754		16	34	4	7	129600	5	59217	15	2	1	51000	1001	279	10	162	8	162	1001	133	1000	0	0	0
755		16	35	4	8	151200	5	59217	15	2	1	52500	1001	279	10	162	8	162	1001	152	1000	0	0	0
756		16	36	4	9	172800	5	59217	15	2	1	54000	1001	279	10	162	8	162	1001	171	1000	0	0	0
757		16	37	5	1	194400	5	59217	20	2	1	74000	1001	279	10	162	8	162	1001	171	1000	27	0	0
758		16	38	5	2	216000	5	59217	20	2	1	76000	1001	279	10	162	8	162	1001	171	1000	54	0	0
759		16	39	5	3	237600	5	59217	20	2	1	78000	1001	279	10	162	8	162	1001	171	1000	81	0	0
760		16	40	5	4	259200	5	59217	20	2	1	80000	1001	279	10	162	8	162	1001	171	1000	108	0	0
761		16	41	5	5	280800	5	59217	20	2	1	82000	1001	279	10	162	8	162	1001	171	1000	135	0	0
